item_id,genres,anios
464100,"'Indie', 'Strategy'",2017
441380,'Casual',2016
341000,"'Casual', 'Indie', 'Simulation', 'Strategy'",2016
513440,"'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy'",2016
376310,"'Indie', 'Massively Multiplayer', 'RPG'",2015
453960,"'RPG', 'Simulation', 'Strategy'",2016
527340,"'Action', 'Indie'",2016
324810,"'Action', 'Free to Play', 'Indie'",2016
526460,"'Action', 'Adventure', 'Casual', 'Indie'",2016
504280,"'Indie', 'Simulation', 'Strategy'",2016
300630,"'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy'",2016
339580,"'Adventure', 'Indie', 'RPG', 'Strategy'",2016
508140,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy'",2016
524600,"'Adventure', 'Casual'",2016
351030,"'Casual', 'Free to Play', 'Indie'",2016
527810,"'Action', 'Indie'",2016
412830,'Adventure',2016
415270,"'Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy'",2016
423580,"'Simulation', 'Strategy'",2016
360170,"'Action', 'Adventure', 'RPG'",2016
509930,"'Action', 'Indie'",2016
518100,"'Action', 'Adventure', 'Casual', 'Indie'",2016
429620,"'Adventure', 'Indie', 'RPG', 'Strategy'",2016
512300,"'Action', 'Adventure', 'Indie'",2016
361300,"'Action', 'Indie'",2016
421030,'Strategy',2016
517910,'Adventure',2014
514170,'Simulation',2005
522990,"'Casual', 'Indie'",2016
515470,"'Casual', 'Indie', 'Simulation'",2016
521540,"'Adventure', 'Casual', 'Indie'",2016
370670,"'Adventure', 'Casual', 'Indie', 'RPG'",2016
477310,'Indie',2016
354400,"'Action', 'Adventure', 'Indie'",2016
521450,'Indie',2016
524340,"'Action', 'Casual', 'Indie'",2016
358130,"'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy'",2016
508960,"'Casual', 'Indie'",2016
366320,"'Adventure', 'Indie'",2016
523790,"'Adventure', 'Indie'",2016
510040,"'Adventure', 'Casual', 'Indie'",2016
521200,"'Adventure', 'Free to Play', 'Indie', 'RPG'",2010
396660,"'Adventure', 'Indie', 'RPG', 'Strategy'",2016
400450,"'Action', 'Indie', 'RPG'",2016
440550,"'Action', 'Indie'",2016
386750,"'Action', 'Indie'",2016
499900,'Indie',2013
521470,"'Casual', 'Free to Play', 'Indie', 'Simulation'",2015
522570,"'Adventure', 'Indie', 'Simulation'",2016
448240,"'Action', 'Casual', 'Indie', 'Simulation'",2016
497940,"'Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy'",2016
491650,'Indie',2016
251230,"'Action', 'Adventure', 'Indie'",2016
453720,"'Adventure', 'Indie'",2016
461360,"'Action', 'Adventure', 'Indie', 'RPG', 'Strategy'",2016
517370,"'Indie', 'RPG', 'Simulation', 'Strategy'",2016
430440,"'Action', 'Indie', 'RPG', 'Strategy', 'Early Access'",2016
325730,"'Action', 'Adventure', 'Indie', 'RPG', 'Strategy'",2016
230270,'Action',2016
298050,'Strategy',2016
521430,'Indie',2016
410990,'Strategy',2003
521570,"'Casual', 'Free to Play', 'Indie'",2016
427100,'Simulation',2016
521210,'Indie',2016
409910,"'Action', 'Adventure', 'Indie', 'RPG', 'Strategy'",2016
493780,"'Action', 'Indie', 'Simulation'",2016
494460,'Adventure',2016
496310,"'Action', 'Adventure', 'Indie'",2016
512740,"'Casual', 'Indie'",2016
476460,"'Casual', 'Free to Play', 'Indie', 'Strategy'",2016
512470,"'Action', 'Adventure', 'Free to Play', 'Indie', 'Simulation', 'Strategy'",2016
378610,"'Action', 'Adventure', 'Indie'",2016
511140,"'Adventure', 'Casual'",2016
510780,'Strategy',2016
418180,"'Action', 'Indie', 'RPG'",2016
385240,'Simulation',2016
462860,"'Action', 'Indie', 'RPG'",2016
288220,"'Indie', 'Simulation'",2016
519180,"'Casual', 'Indie', 'Simulation', 'Strategy'",2016
373990,"'Adventure', 'Indie'",2016
291410,"'Free to Play', 'Indie', 'Strategy'",2016
443260,"'Indie', 'RPG', 'Simulation', 'Strategy'",2016
460340,"'Adventure', 'Indie', 'Strategy'",2016
497680,"'Casual', 'Indie'",2016
517240,"'Adventure', 'Indie', 'RPG'",2016
515910,"'Action', 'Casual', 'Indie'",2016
392370,"'Adventure', 'Casual', 'Indie'",2016
485900,"'Simulation', 'Early Access'",2016
513930,"'Casual', 'Indie', 'Racing', 'Simulation'",2016
513720,'Strategy',2016
513770,"'Action', 'Casual', 'Indie'",2016
514650,"'Casual', 'Indie'",2016
514520,'Indie',2016
512450,"'Casual', 'Indie'",2016
400180,"'Action', 'Indie', 'Strategy'",2016
455340,'Strategy',2016
405670,"'Action', 'Indie', 'Early Access'",2016
351410,"'Action', 'Free to Play', 'Indie'",2012
503710,"'Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy'",2016
452440,'Casual',2016
275850,"'Action', 'Adventure'",2016
464620,"'Indie', 'RPG'",2016
497850,"'Indie', 'Simulation', 'Strategy'",2016
485640,"'Action', 'Adventure', 'Casual', 'Indie', 'Strategy'",2016
486880,"'Casual', 'Indie', 'Strategy'",2016
508600,"'Action', 'Indie', 'Simulation', 'Strategy'",2016
513260,"'Adventure', 'Casual'",2016
504490,'Action',2016
513980,"'Casual', 'Indie'",2016
494470,'Adventure',2016
451230,"'Free to Play', 'RPG', 'Strategy'",2016
451400,"'Action', 'Indie', 'Strategy'",2016
495110,"'Adventure', 'Casual'",2016
475430,"'Action', 'Adventure', 'Casual', 'Indie', 'Strategy'",2016
349250,"'Action', 'Indie', 'Early Access'",2016
509110,"'Casual', 'Indie'",2016
495910,"'Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG'",2016
499100,"'Adventure', 'Casual'",2016
499120,"'Adventure', 'Casual'",2016
499110,"'Adventure', 'Casual'",2016
507080,"'Casual', 'Simulation', 'Sports', 'Strategy'",2015
513340,"'Adventure', 'Indie'",2016
510070,"'Action', 'Casual', 'Indie'",2017
435440,"'Free to Play', 'Massively Multiplayer', 'Strategy'",2016
508990,"'Action', 'Indie'",2016
510750,"'Casual', 'Free to Play', 'Indie', 'Simulation'",2016
338040,"'Indie', 'Racing'",2016
356870,"'Action', 'Adventure', 'Indie', 'RPG'",2016
506470,"'Action', 'Indie'",2016
364230,"'Action', 'Adventure', 'Casual', 'Indie'",2016
508280,'Desconocido',2016
436060,"'Action', 'Adventure', 'Indie'",2016
438790,"'Action', 'Indie'",2016
499420,"'Casual', 'Indie'",2016
461760,"'Action', 'Casual', 'Indie'",2016
491240,"'Action', 'Adventure', 'Indie'",2016
509220,"'Casual', 'Indie'",2016
416200,"'Adventure', 'Casual', 'Indie'",2016
510050,"'Free to Play', 'Indie'",2016
509960,"'Action', 'Casual', 'Indie'",2016
437920,"'Casual', 'Indie'",2016
384190,"'Action', 'Adventure', 'Casual', 'Indie', 'Simulation'",2016
374150,"'Indie', 'Simulation', 'Strategy'",2016
443810,"'Adventure', 'Indie', 'Strategy'",2016
452450,"'Adventure', 'Indie'",2016
327560,"'Action', 'Adventure', 'Indie'",2016
491720,"'Action', 'Indie'",2016
502120,"'Adventure', 'Casual', 'Indie'",2016
507360,"'Adventure', 'RPG'",2013
509440,"'Adventure', 'Casual', 'Indie', 'Racing'",2016
448510,"'Action', 'Casual', 'Indie', 'Simulation'",2016
493370,"'Adventure', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy'",2016
509860,"'Adventure', 'Indie'",2014
438720,"'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'",2016
461560,"'Adventure', 'Free to Play', 'Indie'",2016
375680,"'Action', 'Adventure', 'Indie'",2016
454700,"'Action', 'Adventure', 'Indie', 'RPG'",2015
498240,'Adventure',2016
448520,"'Action', 'Adventure', 'Casual', 'Indie'",2016
448620,"'Adventure', 'Indie', 'RPG', 'Strategy'",2016
501190,"'Simulation', 'Sports'",2016
505760,"'Action', 'Adventure', 'Indie'",2016
497470,"'Casual', 'Indie', 'RPG', 'Strategy'",2016
459630,"'Action', 'Casual', 'Indie', 'Simulation', 'Strategy'",2016
496350,'Adventure',2016
355690,"'Action', 'Adventure', 'Indie'",2016
494120,"'Action', 'Adventure', 'Casual', 'Indie'",2016
502400,"'Action', 'Casual', 'Indie', 'Strategy'",2016
506670,"'Casual', 'Indie'",2016
352370,"'Action', 'Indie', 'Strategy'",2016
498830,"'Action', 'Adventure', 'Indie'",2016
290870,"'Indie', 'Strategy'",2016
495960,"'Adventure', 'Casual', 'Indie'",2016
449960,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access'",2016
503820,"'Adventure', 'Indie'",2016
508290,"'Action', 'Casual', 'Indie'",2016
446040,'Action',2016
494440,'Adventure',2016
487530,"'Casual', 'Indie'",2016
443860,'Racing',2016
472770,'Indie',2016
486470,"'Action', 'Indie'",2016
486230,"'Casual', 'Indie', 'Simulation'",2015
458710,"'Indie', 'Strategy'",2016
498330,"'Adventure', 'Indie'",2015
417290,"'Action', 'Adventure', 'Indie', 'RPG', 'Early Access'",2016
240440,"'Action', 'Adventure', 'Indie'",2016
232450,"'Casual', 'Free to Play', 'RPG', 'Strategy'",2016
494790,'Indie',2016
494970,"'Casual', 'Indie'",2016
477010,'Indie',2016
493920,'Action',2016
433300,"'Action', 'Adventure', 'RPG'",2016
496680,"'Casual', 'Indie', 'Strategy'",2016
492800,'Free to Play',2016
500870,"'Casual', 'Indie'",2016
497400,"'Adventure', 'Indie'",2016
500750,"'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access'",2016
426290,"'Adventure', 'Casual', 'Indie', 'Simulation'",2016
404770,"'Casual', 'Indie', 'Strategy'",2016
427910,"'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy'",2016
465720,"'Adventure', 'Casual'",2016
287900,'Simulation',2016
490880,"'Action', 'Indie'",2016
487270,"'Action', 'Adventure', 'Indie'",2016
502230,"'Casual', 'Indie', 'RPG', 'Strategy'",2008
470480,"'Action', 'Adventure', 'Indie', 'Racing'",2016
315430,"'Action', 'Adventure', 'Indie', 'Strategy'",2014
501940,"'Action', 'Adventure', 'Indie'",2016
502140,"'Indie', 'RPG'",2016
501050,"'Casual', 'Free to Play'",2015
500580,'Casual',2016
495010,"'Casual', 'Indie', 'Strategy'",2016
450250,'Strategy',2016
449780,"'Casual', 'Free to Play', 'Indie', 'Strategy'",2016
494980,"'Action', 'Adventure', 'Indie', 'RPG'",2016
500590,'Casual',2016
467760,"'Action', 'Casual', 'Strategy', 'Early Access'",2016
503480,"'Action', 'Adventure', 'Indie', 'RPG'",2016
290000,"'Action', 'Casual', 'Indie'",2016
468080,"'Adventure', 'Indie'",2016
454950,"'Adventure', 'Indie', 'Simulation'",2017
465060,'Action',2016
437020,"'Action', 'Indie'",2016
485370,"'Action', 'Casual', 'Indie'",2016
404820,"'Indie', 'Simulation', 'Sports'",2016
454520,"'Action', 'Indie'",2016
468070,"'Massively Multiplayer', 'Simulation', 'Sports', 'Early Access'",2016
269710,"'Action', 'Casual', 'Indie', 'Strategy'",2016
479020,"'Action', 'Adventure', 'Indie', 'Strategy', 'Early Access'",2016
466050,"'Adventure', 'Casual'",2016
367450,"'Indie', 'Simulation'",2016
395500,"'Action', 'Adventure', 'Indie'",2016
390720,"'Action', 'Indie'",2016
463520,"'Action', 'Casual', 'Indie', 'Strategy'",2016
492530,"'Indie', 'Strategy'",2004
473810,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation'",2016
408920,"'Adventure', 'RPG'",2016
497670,"'Action', 'Indie'",2016
487380,"'Action', 'Casual', 'Indie'",2016
479130,'Utilities',2016
488220,'RPG',2016
460700,'Adventure',2016
497790,'Adventure',2016
496500,"'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access'",2016
465070,'Action',2016
497590,"'Action', 'Adventure', 'Casual', 'Indie'",2016
423550,"'Casual', 'Indie', 'Strategy'",2016
437030,"'Adventure', 'Indie'",2016
495230,"'Action', 'Indie'",2016
491130,"'Free to Play', 'Indie'",2016
448580,"'Action', 'Indie', 'Racing'",2016
493720,"'Adventure', 'Casual', 'Indie'",2016
425070,"'Casual', 'Indie'",2016
378090,"'Action', 'Casual', 'Indie'",2016
450700,"'Indie', 'Simulation', 'Strategy', 'Early Access'",2016
495090,'Casual',2016
461490,"'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access'",2016
493810,"'Free to Play', 'Indie'",2016
438310,"'Action', 'Indie', 'Simulation', 'Sports', 'Early Access'",2016
477950,"'Action', 'Indie'",2016
467790,"'Action', 'Indie'",2016
435790,"'Action', 'Indie'",2016
491170,"'Action', 'Adventure', 'Indie'",2016
442080,"'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG'",2016
333340,"'Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Early Access'",2016
425820,"'Action', 'Indie', 'RPG'",2015
463800,"'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access'",2016
460120,"'RPG', 'Strategy'",2016
486170,"'Adventure', 'Casual', 'Indie'",2016
491260,"'Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy'",2016
380660,"'Adventure', 'Indie'",2016
482920,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy'",2016
334280,"'Action', 'Adventure', 'Indie'",2016
475080,"'Action', 'Adventure'",2016
370840,'Sports',2016
406850,"'Action', 'Indie', 'Strategy'",2016
491210,"'Action', 'Adventure'",2016
474050,"'Casual', 'Indie'",2016
464670,"'Action', 'Adventure', 'Indie', 'RPG'",2016
416140,"'Action', 'Adventure', 'Massively Multiplayer', 'Simulation', 'Early Access'",2016
326110,"'Action', 'Indie'",2016
486500,"'Action', 'Adventure', 'Casual', 'Indie'",2016
471260,"'Casual', 'Indie', 'Simulation'",2016
486650,"'Action', 'Adventure', 'Indie'",2016
490990,"'Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Early Access'",2016
390340,'Action',2016
314710,'Action',2016
452970,"'Adventure', 'Indie'",2016
436270,'Strategy',2016
472060,"'Free to Play', 'Indie', 'Strategy'",2016
485340,"'Adventure', 'Casual', 'Indie'",2016
442070,"'Casual', 'Indie', 'Strategy'",2016
447530,"'Adventure', 'Indie', 'Simulation'",2016
423950,"'Action', 'Adventure'",2016
463350,"'Action', 'Adventure', 'Indie', 'RPG'",2016
491090,"'Indie', 'Simulation', 'Strategy'",2016
484950,"'Action', 'Adventure', 'Indie', 'RPG', 'Strategy'",2016
472870,'Adventure',2016
489910,'Desconocido',2016
471380,"'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy'",2016
485410,"'Action', 'Adventure', 'Casual'",2016
488460,"'Adventure', 'Indie'",2016
486350,"'Action', 'Indie'",2016
355800,"'Indie', 'Strategy'",2016
491080,"'Action', 'Indie', 'Strategy'",2016
455590,"'Action', 'Adventure', 'Indie', 'Early Access'",2016
465890,"'Adventure', 'Casual'",2016
412150,"'Adventure', 'Casual'",2016
489580,"'Action', 'Indie'",2016
408760,"'Simulation', 'Sports'",2016
464120,'Utilities',2016
478960,"'Animation &amp; Modeling', 'Education', 'Utilities', 'Web Publishing'",2016
487220,"'Casual', 'Indie'",2016
448940,"'Adventure', 'Indie', 'Simulation'",2016
453290,"'Adventure', 'Indie'",2016
438430,"'Racing', 'Simulation', 'Sports'",2016
380100,'Indie',2016
365300,"'Action', 'Free to Play', 'Indie'",2016
441050,"'Casual', 'Indie', 'RPG'",2016
486720,"'Indie', 'RPG', 'Strategy'",2016
485380,"'Indie', 'Simulation'",2016
491510,"'Adventure', 'Indie', 'RPG'",2016
472680,"'Adventure', 'Casual', 'Free to Play', 'Indie'",2016
464080,'Adventure',2016
463060,"'Adventure', 'Casual', 'Free to Play'",2016
491730,"'Action', 'Adventure', 'Casual', 'Indie'",2016
489220,"'Adventure', 'Indie', 'RPG'",2016
489890,'Casual',2016
487030,"'Adventure', 'Indie', 'Strategy'",2016
473450,"'Adventure', 'Indie'",2016
382880,'Strategy',2016
462400,"'Casual', 'Indie', 'Early Access'",2016
473460,"'Adventure', 'Casual', 'Indie'",2016
445600,"'Action', 'Indie', 'RPG'",2016
476510,"'Action', 'Adventure', 'Indie'",2016
449210,"'Action', 'Casual', 'Indie'",2016
470600,"'Simulation', 'Early Access'",2016
489900,'Casual',2016
481870,"'Casual', 'Indie', 'Strategy', 'Early Access'",2016
364420,"'Action', 'Adventure', 'Indie', 'RPG'",2015
277700,'Indie',2016
432310,'Sports',2016
301930,"'Adventure', 'Indie', 'Strategy'",2016
459540,"'Indie', 'Simulation', 'Sports'",2016
461480,"'Action', 'Adventure', 'Casual', 'Indie'",2016
384500,"'Action', 'Adventure', 'Indie', 'RPG'",2016
438920,'Strategy',2016
291010,"'Action', 'Adventure', 'Indie'",2016
485570,"'Adventure', 'Indie', 'RPG'",2016
471910,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation'",2016
438090,"'Action', 'Casual', 'Indie'",2016
476410,"'Adventure', 'Casual', 'Indie'",2016
487600,'Casual',2016
463070,"'Action', 'Indie'",2016
467120,"'Casual', 'Indie'",2015
474820,"'Casual', 'Indie'",2016
464690,"'Indie', 'Simulation', 'Early Access'",2016
470060,"'Action', 'Indie'",2016
452860,"'Action', 'Casual', 'Indie'",2016
466430,"'Adventure', 'Indie', 'RPG'",2016
473140,"'Action', 'Casual', 'Indie'",2016
376570,"'Free to Play', 'Massively Multiplayer', 'RPG'",2014
280520,"'Action', 'Adventure', 'Indie', 'RPG'",2016
460650,"'Action', 'Indie'",2016
327070,"'Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access'",2016
262510,"'Adventure', 'Indie'",2016
465860,"'Adventure', 'Casual'",2016
449320,"'Action', 'Casual', 'Indie', 'Strategy'",2016
466730,"'Casual', 'Indie', 'Strategy'",2016
456780,"'Racing', 'Simulation', 'Sports'",2016
487580,'Casual',2016
416450,"'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy'",2016
470140,"'Casual', 'Indie'",2016
443250,"'Action', 'Indie'",2016
399240,"'Action', 'Indie'",2016
440520,'Utilities',2016
355000,'Utilities',2016
488210,"'Action', 'Racing', 'Simulation', 'Sports'",2016
322190,"'Action', 'Adventure', 'Indie', 'RPG', 'Strategy'",2016
446490,"'Casual', 'Simulation'",2016
393530,"'Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy'",2016
327510,"'Action', 'Indie', 'RPG'",2016
467390,"'Casual', 'Indie'",2016
485490,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation'",2016
466840,"'Action', 'Casual', 'Indie'",2016
485220,"'Action', 'Casual', 'Indie', 'Strategy'",2016
486300,"'Adventure', 'Indie'",2016
396680,"'Indie', 'RPG', 'Simulation'",2016
391820,"'Indie', 'Simulation'",2016
394360,"'Simulation', 'Strategy'",2016
487590,'Casual',2016
485870,"'Casual', 'Indie', 'Simulation', 'Strategy'",2016
479170,"'Action', 'Indie'",2016
409890,'RPG',2016
298560,"'Action', 'Indie'",2016
486630,"'Action', 'Adventure', 'Indie'",2016
476920,"'Adventure', 'Casual', 'Indie'",2016
485310,"'Action', 'Adventure', 'Casual', 'Indie', 'Early Access'",2016
480480,"'Action', 'Indie'",2016
485690,"'Adventure', 'Casual', 'Indie'",2016
483820,"'Action', 'Adventure', 'Indie', 'RPG', 'Strategy'",2016
470590,"'Casual', 'Indie', 'Racing', 'Simulation'",2016
459160,"'Free to Play', 'Massively Multiplayer', 'RPG'",2009
451000,"'Action', 'Indie'",2016
479110,"'Action', 'Adventure', 'Indie'",2016
407810,"'Action', 'Adventure'",2016
402880,"'Action', 'Adventure', 'Indie', 'RPG'",2016
420100,'Casual',2016
339110,"'Casual', 'Indie'",2016
405500,"'Action', 'Sports'",2016
464470,"'Action', 'Adventure', 'Indie', 'RPG', 'Early Access'",2016
467090,"'Casual', 'Indie'",2016
446390,'Action',2016
485440,"'Indie', 'Strategy', 'Early Access'",2016
475220,"'Action', 'Adventure', 'Casual', 'Indie'",2016
467430,'Casual',2016
440540,"'Adventure', 'Indie', 'RPG'",2016
274500,"'Action', 'Indie'",2016
458470,"'Adventure', 'Casual'",2016
443420,"'Action', 'Indie', 'Strategy'",2016
463550,"'Action', 'Indie'",2016
477200,"'Adventure', 'RPG'",2016
485330,"'Action', 'Casual', 'Indie'",2016
423220,"'Casual', 'Indie'",2016
411830,'Action',2016
482120,"'Action', 'Adventure', 'Indie'",2016
444130,"'Casual', 'Indie', 'Strategy'",2016
485800,"'Casual', 'Indie', 'Simulation'",2016
473770,"'Action', 'Indie', 'Racing', 'Early Access'",2016
423620,"'Action', 'Indie', 'RPG', 'Strategy'",2016
449330,"'Action', 'Indie', 'Early Access'",2016
468780,"'Action', 'Indie', 'Racing', 'Sports'",2016
433350,"'Action', 'Casual', 'Free to Play'",2016
428220,"'Action', 'Adventure', 'Casual', 'Indie'",2016
337360,'Action',2016
342130,"'Action', 'Indie', 'RPG'",2016
368800,"'Action', 'Indie'",2016
383150,'Action',2016
383180,'Action',2016
485950,"'Indie', 'Strategy'",2016
420670,"'Action', 'Indie'",2016
372350,"'Action', 'Adventure', 'Indie'",2016
474230,'Desconocido',2016
466500,'Indie',2016
477980,"'Action', 'Adventure', 'Casual', 'Indie'",2016
466820,"'Action', 'Indie'",2016
478010,'Casual',2016
479260,"'Action', 'Adventure', 'Casual', 'Indie'",2016
454200,"'Action', 'Indie'",2016
389530,"'Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy', 'Early Access'",2016
463150,"'Action', 'Indie'",2016
468560,"'Adventure', 'Free to Play', 'Indie'",2016
444590,"'Action', 'Adventure', 'Indie', 'RPG'",2016
461690,"'Action', 'Casual', 'Simulation', 'Strategy'",2016
454100,"'Action', 'Adventure', 'Indie'",2016
328000,'RPG',2016
456830,"'Action', 'Indie', 'RPG'",2016
466870,"'Casual', 'Indie'",2016
374670,"'Action', 'Free to Play', 'Indie', 'Early Access'",2016
385950,"'Casual', 'Strategy'",2016
450670,'Racing',2016
466780,"'Adventure', 'Casual', 'Strategy'",2016
205890,"'Adventure', 'Free to Play', 'Strategy'",2016
366280,'Action',2016
357030,"'Action', 'Strategy'",2016
467170,"'Casual', 'Indie', 'Strategy'",2016
479150,"'Casual', 'Indie'",2016
445770,'Adventure',2016
369550,"'Action', 'Indie'",2016
473480,"'Action', 'Adventure', 'Casual', 'Indie'",2016
246820,"'Action', 'Adventure', 'Casual', 'Indie', 'Early Access'",2016
365440,"'Animation &amp; Modeling', 'Design &amp; Illustration', 'Education'",2016
461680,"'Free to Play', 'Indie', 'Racing', 'Simulation'",2016
413830,"'Action', 'Adventure', 'Indie'",2016
461700,"'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation'",2016
377100,"'Adventure', 'Indie'",2016
367340,"'Action', 'Indie', 'Strategy'",2016
364360,"'Action', 'Strategy'",2016
450710,'Utilities',2016
345480,"'Adventure', 'Indie'",2016
449440,"'Action', 'Indie', 'Strategy'",2016
381120,"'Adventure', 'Indie', 'RPG', 'Simulation'",2016
474790,"'Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Simulation'",2016
476490,"'Adventure', 'Indie', 'RPG'",2016
440160,'Desconocido',2016
270210,'Indie',2016
401680,"'Action', 'Indie'",2016
419590,"'Action', 'Adventure', 'Indie', 'Strategy'",2016
475240,"'Action', 'Adventure', 'Indie'",2016
470450,"'Action', 'Adventure', 'Indie', 'Strategy'",2016
449250,"'Indie', 'Simulation'",2016
463930,"'Casual', 'Indie', 'Simulation', 'Strategy'",2016
467330,"'Action', 'Indie', 'RPG'",2016
402450,"'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'",2016
438680,"'Casual', 'Indie', 'Strategy'",2016
452420,'Action',2016
444190,"'Action', 'Indie'",2016
337820,"'Indie', 'Simulation', 'Strategy'",2015
466830,"'Adventure', 'Casual', 'Indie', 'Simulation'",2016
433890,"'Indie', 'Simulation', 'Strategy'",2016
473800,"'Action', 'Indie'",2010
470760,"'Action', 'Indie'",2016
474030,"'Adventure', 'Free to Play'",2016
422270,"'Indie', 'Simulation', 'Strategy'",2016
397190,'Strategy',2016
443450,"'Action', 'Indie'",2016
469890,'Casual',2016
467910,"'Action', 'Adventure', 'Indie', 'RPG'",2016
432620,"'Action', 'Casual', 'Indie'",2016
366000,"'Simulation', 'Early Access'",2016
449170,"'Casual', 'Strategy'",2016
468900,'Animation &amp; Modeling',2016
451570,"'Adventure', 'Casual', 'Indie'",2016
433590,"'Adventure', 'Indie'",2016
361350,"'Action', 'Indie'",2016
337650,"'Action', 'Indie'",2016
435970,"'Action', 'Indie'",2016
379720,'Action',2016
392030,"'Action', 'Indie'",2016
453830,"'Action', 'Casual', 'Indie'",2015
465670,'Indie',2016
461780,"'Indie', 'RPG', 'Simulation'",2016
398680,"'Casual', 'Indie'",2016
427730,"'Action', 'Casual', 'Indie'",2015
467220,"'Action', 'Adventure', 'Casual', 'Indie'",2016
454060,"'Casual', 'Indie', 'Simulation'",2016
468310,'Action',2016
468320,'Casual',2016
365190,"'Indie', 'Strategy'",2016
447180,'Adventure',2016
448440,"'Adventure', 'Indie'",2016
449180,"'Indie', 'Strategy'",2016
442710,"'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access'",2016
463180,"'Action', 'Casual', 'Indie'",2016
373720,"'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'",2016
443330,'Adventure',2016
459470,'Strategy',2015
461910,"'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy'",2016
465760,"'Action', 'Adventure', 'Indie'",2016
448650,"'Casual', 'Indie'",2016
394760,"'Action', 'Indie', 'RPG'",2016
449310,"'Action', 'Indie'",2016
449140,"'Free to Play', 'Indie', 'Strategy'",2016
415140,"'Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production'",2016
408900,"'Action', 'Indie', 'Early Access'",2016
467310,"'Adventure', 'Indie', 'RPG'",2016
281990,"'Simulation', 'Strategy'",2016
413700,"'Casual', 'Indie'",2016
466110,"'Action', 'Casual', 'Indie', 'Early Access'",2016
428110,"'Adventure', 'Casual'",2015
434240,"'Action', 'Indie'",2016
465510,"'Casual', 'Indie', 'RPG'",2016
314450,"'Action', 'Indie', 'Strategy'",2016
454870,"'Action', 'Casual', 'Indie', 'Strategy'",2016
394380,"'Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer'",2016
383580,"'Action', 'Adventure', 'Indie', 'RPG', 'Simulation'",2016
466910,"'Casual', 'Free to Play'",2016
451700,"'Adventure', 'Indie', 'Strategy'",2016
459520,"'Casual', 'Indie', 'Simulation'",2016
450590,"'Casual', 'Simulation'",2016
463100,"'Adventure', 'Indie'",2016
467370,"'Casual', 'Indie', 'Strategy'",2016
454690,"'Adventure', 'Casual', 'Indie'",2016
399600,"'Action', 'Indie'",2016
431590,"'Action', 'Indie', 'Racing'",2016
463760,"'Adventure', 'Casual', 'Indie'",2016
452120,"'Adventure', 'Indie'",2016
444350,"'Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy'",2016
423720,"'Action', 'Casual', 'Indie'",2016
391420,"'Adventure', 'Casual', 'Indie'",2016
463120,"'Action', 'Casual', 'Strategy'",2016
463130,"'Action', 'Casual'",2016
397160,"'Indie', 'RPG', 'Strategy', 'Early Access'",2016
408740,"'Casual', 'Indie', 'Simulation', 'Sports'",2016
448110,"'Action', 'Adventure', 'Casual', 'Indie'",2016
437180,"'Action', 'Indie'",2016
