item_id,developer,price,anios
616350,Muse Games,7.99,2017
614900,Paleno Games,0.99,2017
609200,WindThunder Studio,1.99,2017
616550,DOG HOGGLER,4.99,2017
548130,Slothzilla Games,3.99,2017
602450,Trion Worlds,4.99,2017
583360,Desconocido,3.99,2016
613690,"SmiteWorks USA, LLC",3.99,2017
606030,Orangepixel,4.99,2017
613950,"SmiteWorks USA, LLC",3.99,2017
614190,"SmiteWorks USA, LLC",3.99,2017
530510,Wolfray Entertainment,4.99,2017
614720,"SmiteWorks USA, LLC",3.99,2017
615520,"SmiteWorks USA, LLC",4.99,2017
614520,Desconocido,2.99,1992
605510,BEta - indie,2.99,2017
590170,Ubisoft - San Francisco,2.99,2017
590175,Ubisoft - San Francisco,11.99,2017
608460,Desconocido,4.99,2015
590171,Ubisoft - San Francisco,2.99,2017
590172,Ubisoft - San Francisco,2.99,2017
590173,Ubisoft - San Francisco,2.99,2017
548821,"MAGES. Inc.,5pb.,Experience Inc.",4.99,2017
600120,"SkywardRiver,Zetasis,BeNjO,Nikakosa,Rex",0.0,2017
562870,Aquiris Game Studio,2.99,2017
563100,Aquiris Game Studio,6.99,2017
563101,Aquiris Game Studio,6.99,2017
563103,Aquiris Game Studio,4.99,2017
563104,Aquiris Game Studio,4.99,2017
581220,Oreol,6.99,2017
365360,Overhype Studios,29.99,2017
404590,Games Farm,29.99,2017
595980,Inaccurate Interactive,0.0,2017
365380,"Overhype Studios,Breakdown Epiphanies",4.99,2017
607780,Red Skald,6.99,2017
613240,Interplay,9.99,1995
578900,Rolling Crown,19.99,2017
468737,Berserk Games,7.99,2017
602180,Vlad Cristian,9.99,2017
506971,"FromSoftware, Inc.",14.99,2017
492290,Frozenbyte,19.99,2017
612810,BottleCube inc.,9.99,2017
610070,Videocult,9.99,2017
591380,Systemic Games,4.99,2017
598020,Hangar 13,14.99,2017
599460,Digdog Studio,6.99,2017
543010,V7 Entertainment Inc.,11.99,2017
569686,"KOEI TECMO GAMES CO., LTD.",1.99,2017
569685,"KOEI TECMO GAMES CO., LTD.",1.99,2017
569687,"KOEI TECMO GAMES CO., LTD.",4.99,2017
601190,"Castle Pixel, LLC.",0.0,2017
544330,Sumo Digital,19.99,2017
589420,Nikolai Usachev,0.99,2017
606970,Jutsu Games,0.0,2017
461340,Aldorlea Games,9.99,2017
603260,M. Hanka,1.99,2017
598470,Electric Root,0.99,2017
465650,Out of the Park Developments,19.99,2017
575670,Ivan Pestrikov,4.99,2017
595970,Big Blaze Games,14.99,2017
507300,Big Blaze Games,29.99,2017
582230,Goblinz Studio,1.99,2017
614080,@unepic_fran,1.99,2017
590570,BC,2.99,2017
600600,EcoGames,2.99,2017
610970,N3V Games,17.99,2017
599540,N3V Games,12.99,2017
569700,TML-Studios,14.99,2017
593330,Alexander Goodwin,9.99,2017
522230,Robot Riot UG (haftungsbeschränkt),0.0,2017
605530,Tatyana Murzina,0.99,2017
580710,"Every Single Soldier,Retro Epic",29.99,2017
605050,Polygon Art,1.99,2017
580010,Eipix Entertainment,9.99,2017
569681,"KOEI TECMO GAMES CO., LTD.",0.0,2017
569684,"KOEI TECMO GAMES CO., LTD.",0.0,2017
509744,Ubisoft - San Francisco,2.99,2017
509749,Ubisoft - San Francisco,11.99,2017
509745,Ubisoft - San Francisco,2.99,2017
509747,Ubisoft - San Francisco,2.99,2017
509746,Ubisoft - San Francisco,2.99,2017
509748,Ubisoft - San Francisco,2.99,2017
603510,Ubisoft Montreal,7.99,2017
610490,Ankama Studio,9.99,2017
548220,Pumpkin Games,6.99,2017
602120,Mokomoto,2.99,2017
521740,"KOEI TECMO GAMES CO., LTD.",19.99,2017
545010,"KOEI TECMO GAMES CO., LTD.",12.99,2017
562730,Badim,4.99,2017
521730,"KOEI TECMO GAMES CO., LTD.",19.99,2017
608680,"KADOKAWA,Yoji Ojima",14.99,2017
514460,MagicIndie,0.99,2017
604140,Timberwolf Studios,0.99,2017
602472,Gaijin Entertainment,29.99,2017
602470,Gaijin Entertainment,39.99,2017
599900,Lapusanu Patriciu,4.99,2017
602471,Gaijin Entertainment,39.99,2017
563850,Colossal Order Ltd.,0.0,2017
590420,Desconocido,1.99,2017
595020,q-bit Games,1.99,2017
497710,q-bit Games,4.99,2017
606320,WeMade,29.99,2017
606321,WeMade,44.99,2017
591497,DL Softworks,7.99,2017
578920,Galaxy Game Studio,6.99,2017
596880,MAGIX Software GmbH,99.99,2017
611320,Felip Guimerà,4.99,2017
514290,Mind Leak,9.99,2017
610820,Quiet River,0.0,2017
597090,LunarCore Games,1.99,2017
502730,Cogent Education,2.99,2017
594750,"Romans I XVI Gaming, LLC",3.99,2017
449510,3D2 Entertainment,9.99,2017
594270,GameOrchard Productions,4.99,2017
585730,3D2 Entertainment,0.99,2017
581340,Liber Primus Games,19.99,2017
610150,"SmiteWorks USA, LLC",3.99,2017
583850,Punch! Software,49.99,2017
609700,"SmiteWorks USA, LLC",4.99,2017
610420,"SmiteWorks USA, LLC",3.99,2017
611250,"SmiteWorks USA, LLC",3.99,2017
612500,"SmiteWorks USA, LLC",3.99,2017
608150,"SmiteWorks USA, LLC",5.99,2017
603170,"SmiteWorks USA, LLC",5.99,2017
584270,"SmiteWorks USA, LLC",2.99,2017
602950,"SmiteWorks USA, LLC",6.99,2017
601850,Skunkape Interactive,2.99,2017
546070,PanGuoJun,1.99,2017
540480,Desconocido,3.99,2012
607680,aqwatron,0.99,2017
583010,VoiceAttack.com,11.99,2009
605520,"Mad Hunter Studio,EHTechnology",0.99,2017
443890,Wave Interactive,9.99,2017
596570,DV-T,1.99,2017
575940,Sungazer Software,9.99,2017
603790,Meow Studios,14.99,2017
568040,Siactro,4.99,2017
577030,Sungazer Software,4.99,2017
575630,Cleverweek,1.99,2017
585260,NIVLACART,2.99,2017
567250,Void games,1.99,2017
596890,Hosted Games,3.99,2014
576380,EJRGames,4.99,2017
596910,Hosted Games,3.99,2013
365160,Parabole,19.99,2017
596540,Hosted Games,5.99,2017
498320,Mantis Games,1.99,2017
610100,rebel rabbit,0.0,2016
550990,Studio spektar,11.99,2017
582890,Alan Edwardes,0.0,2017
524220,Square Enix,59.99,2017
608420,stage-nana,9.99,2017
425460,"Arc System Works,TOYBOX Inc.",9.99,2017
492150,The Game Creators,24.99,2017
583270,"Cosmic Engineers,Alan Hazelden,Benjamin Davis,Tyu",9.99,2017
565490,100 Plus Games llc,4.99,2017
608560,"YarGri,EHTechnology",0.99,2017
592120,inSPIRE Games,9.99,2017
555260,"Quantum Phoenix Studio,Dennis Esie",4.99,2017
555280,EntwicklerX,4.99,2017
608650,Wisefool Studio,0.0,2017
567080,Valravn Games,14.99,2017
515260,Zeichenkraftwerk Jeutter &amp; Schaller GbR,24.99,2017
317370,"CINEMAX, s.r.o.",14.99,2017
578850,rebel rabbit,2.99,2017
477020,Mi'pu'mi Games GmbH,3.99,2017
556212,Aerosoft GmbH,44.99,2017
556213,Aerosoft GmbH,44.99,2017
592460,Flying Wild Hog,0.0,2017
597170,Doborog Games,14.99,2017
500790,Traptics,9.99,2017
486690,Maru Project Develop Team,9.99,2017
608730,Avallon Alliance,14.99,2018
608020,"SmiteWorks USA, LLC",5.99,2017
608840,"SmiteWorks USA, LLC",6.99,2017
608600,"SmiteWorks USA, LLC",6.99,2017
604840,"SmiteWorks USA, LLC",6.99,2017
607550,"SmiteWorks USA, LLC",4.99,2017
607500,"SmiteWorks USA, LLC",5.99,2017
607510,"SmiteWorks USA, LLC",5.99,2017
609370,"SmiteWorks USA, LLC",3.99,2017
608210,"SmiteWorks USA, LLC",4.99,2017
609430,"SmiteWorks USA, LLC",7.99,2017
608140,"SmiteWorks USA, LLC",4.99,2017
608220,"SmiteWorks USA, LLC",4.99,2017
562640,Amaterasu Software,4.99,2017
605790,ERS G Studios,9.99,2017
509560,Spellbook,0.0,2017
580990,Ultimate Glitch,2.99,2017
444290,Dagestan Technology,4.99,2017
496520,Michael Jendryssek,4.99,2017
532290,Paperash Studio,14.99,2016
598620,Anawiki Games,8.99,2017
601930,Atara Games,1.99,2017
555700,Latinas Tomatos,3.99,2017
597270,HexWar Games,2.99,2017
609240,Spaces of Play UG,7.99,2017
539340,Spaces of Play UG,19.99,2017
593052,"Capcom Game Studio Vancouver, Inc.",4.99,2017
570363,WeirdBeard,0.99,2017
549680,"Scientifically Proven Entertainment, LLC.,Flying Tiger Entertainment,Inc.",9.99,2017
509743,Ubisoft - San Francisco,7.99,2017
509742,Ubisoft - San Francisco,2.99,2017
509741,Ubisoft - San Francisco,2.99,2017
509740,Ubisoft - San Francisco,2.99,2017
597970,Roboto Games,9.99,2017
605650,Hex Entertainment,14.99,2017
416530,Cherry Pie Games,4.99,2017
586010,"COMPILE HEART,IDEA FACTORY",9.99,2017
415300,"COMPILE HEART,IDEA FACTORY",19.99,2017
604780,Blender Games,0.99,2017
606860,Tonguç Bodur,1.99,2017
355280,Crazy Goat Games,3.99,2014
608450,Desconocido,12.99,2014
606060,PrimeBit Games Sp. z o.o.,2.99,2017
413040,Cogg Games Ltd,4.99,2017
594550,Bohemia Interactive,4.99,2017
569810,ZAR 21,7.99,2017
414760,Mutated Software,9.99,2017
563390,"Filip Dusek, Empty Keys",19.99,2017
595160,Exozet Games,9.99,2017
604900,"Second Dimension R&amp;T, LLC",4.99,2017
602890,EasyWays Team,3.99,2017
578710,Desconocido,2.99,2015
600550,Relentless Game Studios,6.99,2017
574280,Alexander Byzov,4.99,2017
563270,bumblebee,9.99,2017
501600,CyberLink,39.99,2017
604340,Blam! Games,9.99,2017
587920,Incendium LLC,9.99,2017
598390,Subvert Games,0.0,2017
565820,Sumo Digital Ltd,3.99,2017
569970,Little Big Lee,4.99,2017
570370,Desconocido,7.99,2017
419650,Desconocido,1.99,2017
564810,magicdweedoo,5.99,2016
565830,Revolution Software Ltd,5.99,2017
433900,rocketship,4.99,2017
605030,Narrator,3.99,2017
602790,Warfare Studios,6.99,2017
537170,magnussoft,12.99,2017
604601,Arcane Raise,3.99,2017
604610,Arcane Raise,3.99,2017
604602,Arcane Raise,3.99,2017
604090,Arcane Raise,0.99,2017
600170,Eipix Entertainment,9.99,2017
605430,Magic Pixel Kft.,2.99,2017
512900,Matt Dabrowski,14.99,2017
604600,Arcane Raise,3.99,2017
594700,Craig Barnes,4.99,2017
593850,Sebastian Groll,8.99,2017
604480,DarkShot Studios,0.99,2017
580831,Rooster Teeth Games,1.99,2017
580833,Rooster Teeth Games,1.99,2017
580832,Rooster Teeth Games,1.99,2017
603810,Stanislaw Truchowski,2.99,2017
593200,致意,3.99,2017
596620,Gamepires,4.99,2012
435100,Gloomywood,24.99,2017
602780,"Rostrum Studio,YUKIri",1.99,2017
579740,Gloomywood,7.99,2017
576110,SoundStage13,5.99,2017
519070,Bryan Gale,5.99,2017
596370,Sidi Games,2.99,2017
568780,Maulidan Games,6.99,2017
579690,Vlad K.,0.99,2017
604450,ThankCreate Studio,1.99,2017
591970,Fishing Planet LLC,19.99,2017
446610,BurstRay Games,3.99,2017
603570,bogdanehi,0.99,2017
604810,"bogdanehi,EHTechnology",0.99,2017
605020,"Nebuch,Arligan",9.99,2017
536578,Just Flight,19.99,2017
446810,"Castle Pixel, LLC.",14.99,2017
604570,putilin_industries,1.99,2017
513110,Bossman Games,10.99,2017
577390,Deathink,0.0,2017
579870,DarkPolygon Games,5.99,2017
598610,Anawiki Games,8.99,2017
542870,Class of 2015-2016,0.0,2017
574270,World-Loom,9.99,2017
580830,Rooster Teeth Games,1.99,2017
603190,Freedomize Studio,2.99,2017
605690,BitCake Studio,19.99,2017
603220,DarkShot Studios,1.99,2017
605040,Rodz,9.99,2017
597120,Storycentric Worlds,4.99,2016
605410,MadLab Games,0.99,2017
600410,Osky Studios,0.0,2017
500272,Dambuster Studios,12.99,2017
603090,QuickSave,2.99,2017
588190,FeelThere,49.99,2017
513095,Bossman Games,4.99,2017
513094,Armstrong Powerhouse,4.99,2017
556226,Toposim,14.99,2017
577910,Hucast Games,9.99,2017
556229,Toposim,14.99,2017
463792,Fatshark,0.0,2017
397060,Abrakam SA,0.0,2017
574570,Abrakam SA,34.99,2017
601530,Tuttifrutti Interactive,5.99,2017
602290,Toontraxx Studios,9.99,1997
593410,Growing Grass Studio,1.99,2017
595940,"Elias Viglione,Jussi Kukkonen",4.99,2017
338640,"Icebird Studios,Aesir Interactive",29.99,2017
586970,Just1337 Studio,1.99,2017
448186,MeshTools,24.99,2017
587270,"SmiteWorks USA, LLC",4.99,2017
604360,"SmiteWorks USA, LLC",4.99,2017
604310,"SmiteWorks USA, LLC",4.99,2017
604350,"SmiteWorks USA, LLC",4.99,2017
573540,"KOEI TECMO GAMES CO., LTD.",0.0,2017
605590,"SmiteWorks USA, LLC",4.99,2017
604730,"SmiteWorks USA, LLC",4.99,2017
604870,"SmiteWorks USA, LLC",4.99,2017
573546,"KOEI TECMO GAMES CO., LTD.",0.0,2017
604860,"SmiteWorks USA, LLC",4.99,2017
602820,"SmiteWorks USA, LLC",3.99,2017
602400,"SmiteWorks USA, LLC",6.99,2017
603590,"SmiteWorks USA, LLC",3.99,2017
576580,"SmiteWorks USA, LLC",2.99,2017
600740,Polygma Studio,4.99,2017
583490,ReverseImpact,1.99,2017
572720,HeR Interactive,19.99,2014
522530,Exe Create Inc.,9.99,2017
553760,Andrew Ryan Henke,7.99,2017
573190,Andrew Ryan Henke,4.99,2017
562460,Lukas Jaeckel,4.99,2017
562010,AlternativaPlatform,0.0,2017
597910,"Wannes Vanoyenbrugge,Jorn Segers",14.99,2017
591350,Néo-Riki Games,1.99,2017
572530,Nerf Game Co. Ltd.,1.99,2017
599860,"SmiteWorks USA, LLC",9.99,2017
454930,Dagestan Technology,3.99,2016
600560,AMPLITUDE Studios,0.0,2017
594184,Mastfire Studios Pty Ltd,5.99,2017
568920,Gigantoraptor Games,9.99,2017
596530,OmniStorm Gaming,7.99,2017
600530,Bad Coffee Games,2.99,2017
556840,Route 66 Games,17.99,2017
577100,James Thorley,0.99,2017
588750,WildLabs,5.99,2017
542850,Campus ADN 2015-2016,0.0,2017
600340,10kbit Games,1.99,2017
598540,Nathan Boler,2.99,2017
558420,No Code,9.99,2017
595650,Orneon Limited,9.99,2017
515150,Milestone S.r.l.,5.99,2017
589310,"Secret Sorcery Limited,Kenneth C M Young",6.99,2017
581100,Atum Software,2.99,2017
599810,Reiza Studios,5.99,2017
595460,Jason Lovett,0.99,2017
598290,Anton Riot,0.0,2017
581800,Icy Studios,2.99,2017
601280,DGames,1.99,2017
513300,LAB132,7.99,2017
551650,Brandon Serowski,2.99,2017
598670,BottleCube inc.,9.99,2017
593040,Endi Milojkoski,2.99,2017
422810,Conatus Creative Inc.,19.99,2017
600450,DGames,0.99,2017
599440,"KADOKAWA,Yoji Ojima,Hiroki Kikuta",14.99,2017
599441,"KADOKAWA,Yoji Ojima,Hiroki Kikuta",14.99,2017
509130,Fabricated Reality Software,6.99,2017
588570,"SmileBoom Co.Ltd.,Team GrisGris",19.99,2017
597660,BitterSweet Entertainment Inc.,34.99,2017
584690,Narrator,3.99,2017
272270,inXile Entertainment,44.99,2016
592040,Mark Sowders,1.99,2017
596120,Pixel Gangsta Studio,1.99,2017
408030,StormBrewers,0.0,2017
449160,Petite Games,2.99,2017
596690,Vyacheslav Shilikhin,2.99,2017
597810,Warfare Studios,1.99,2017
549850,propeller,34.99,2017
588010,Ebullience Games,0.0,2017
443320,Incline Software,54.99,2016
568490,Tiny Warrior Games,4.99,2017
580820,Render System,7.99,2017
448188,Armstrong Powerhouse,19.99,2017
524250,Sundae Month,7.99,2017
510240,MixedBag Srl,9.99,2017
413370,"Eidos Montreal,Feral Interactive (Linux),Feral Interactive (Mac)",11.99,2017
513550,Sylvain Seccia,3.99,2017
559430,Playsport Games,7.99,2017
568380,Playsport Games,0.0,2017
594660,Choice of Games,3.99,2017
554330,Parta Games Oy,2.99,2017
589600,"Bat Country Games, LLC",4.99,2017
503550,"Bat Country Games, LLC",9.99,2017
506510,Something Classic Games LLC,14.99,2017
537230,Silden,0.0,2017
596170,Desconocido,0.99,2017
527240,Svantech Studios,1.99,2017
601420,Eipix Entertainment,9.99,2017
598240,CREATIV GAME DEVELOPER LLC.,5.99,2017
600690,KINGS GUARD GAMES,2.99,2016
589300,Mgaia Studio,7.99,2017
580730,Jutsu Games,3.99,2017
575810,"Mindware Co.,Ltd.",9.99,2017
520860,Dmitry Medvedev,0.0,2017
295208,Matrix Trains,4.99,2017
448200,Matrix Trains,4.99,2017
295209,Matrix Trains,4.99,2017
556224,Toposim,10.99,2017
476020,Redblack Spade,7.99,2017
594100,Redblack Spade,4.99,2017
594060,Redblack Spade,0.99,2017
590870,GameWriterStudio,2.99,2017
593720,Blam! Games,9.99,2017
538840,SimpleGhost,6.99,2017
412620,kChamp Games,0.99,2017
512034,"Firaxis,Aspyr (Mac, Linux)",4.99,2017
577380,OverjoyedGameDevs,3.99,2017
555530,Maple Flag,9.99,2017
588050,Afterthought Studios,2.99,2017
430930,Downward Viral,14.99,2017
380810,Wispfire,9.99,2017
567430,Downpour Studios,4.99,2017
590400,Play Spirit Limited,2.99,2017
600220,Desconocido,3.99,2015
595640,Angel Carriola,0.99,2017
588490,"Criterion Games,Throwback Entertainment Inc.",6.99,1999
596160,Throwback Entertainment,0.0,1999
587700,"SmiteWorks USA, LLC",4.99,2017
590650,"SmiteWorks USA, LLC",4.99,2017
589090,"SmiteWorks USA, LLC",5.99,2017
593420,"SmiteWorks USA, LLC",4.99,2017
597940,"SmiteWorks USA, LLC",2.99,2017
597930,"SmiteWorks USA, LLC",4.99,2017
584600,Shindenken,0.99,2017
530610,"CAPCOM Co., Ltd.",14.99,2017
595050,"SmiteWorks USA, LLC",8.99,2017
516580,Tri-Coastal Games,9.99,2017
596590,ThinkOfGames,2.99,2017
585750,Ryan Jensen,4.99,2017
593480,Taste Games,0.99,2017
589260,Kool2Play,1.99,2017
496690,Uncle Frost Team,2.99,2017
594960,Petroglyph,0.0,2017
460250,Jeroen Wimmers,8.99,2017
576660,Displacement Studios,0.99,2017
502010,Longbow Games,14.99,2017
491420,lingtanstudio,8.99,2017
591060,zov game stuido,1.99,2016
591061,zov game stuido,2.99,2016
591062,zov game stuido,3.99,2016
591063,zov game stuido,4.99,2016
591050,zov game stuido,0.99,2017
586740,ERS G Studios,9.99,2017
586060,ZOV GAME STUDIO,0.99,2017
589410,Royal Tea Time Studio,0.99,2016
591890,Peak Angle Team,1.99,2017
581210,StudioGIW,5.99,2016
584060,StudioGIW,3.99,2016
468722,Berserk Games,4.99,2017
584280,STICLI Games,14.99,2017
583040,"CFK Co., Ltd.",9.99,2017
567340,Orfeas Game Studio,6.99,2017
566790,Esdeer,2.66,2017
596470,BetaShark LLC,0.0,2017
388910,MindWalker Games,14.99,2017
463020,Zetsubou,0.0,2017
597300,Desconocido,3.99,2014
348800,"Brilliant Blue-G, LLC",2.99,2017
539280,Sanuk Games,9.99,2017
539270,Sanuk Games,9.99,2017
539300,Sanuk Games,9.99,2017
539290,Sanuk Games,9.99,2017
574310,"Vladimir Beletsky,Mikhail Shvachko",6.99,2017
589390,bch waves studio,1.99,2017
579890,"Vladimir Beletsky,Mikhail Shvachko",2.99,2017
520645,"Stardock Entertainment,Oxide Games",2.99,2017
575840,Duck,1.99,2017
574850,SharkGame,0.99,2017
585220,SmartHart Games,2.99,2017
497730,C.I.N.I.C. Games,14.99,2017
440250,Desconocido,0.99,2017
591950,RepkaTechStudio,0.99,2017
585590,Carnivore Games,2.99,2017
587070,Monkeys Tales Studio,0.99,2017
573060,Sacada,9.99,2017
580780,Desconocido,3.99,2013
580800,Desconocido,3.99,2013
590770,@YearOfTheBob,0.0,2017
581530,Desconocido,3.99,2011
548480,Artem Bondin,0.99,2017
581370,Tonguç Bodur,5.99,2017
588720,Individual Software,29.99,2017
390100,JoongWon Games,0.0,2017
501270,Heatbox Games,9.99,2017
572520,Sparkypants Studios LLC,0.0,2017
521800,Panther Games,0.0,2015
571730,Milestone S.r.l.,0.0,2017
586910,GSC Game World,4.99,2017
489110,Harmonious Games,9.99,2017
524176,Panther Games,29.99,2015
572380,"Pyramid,Chara-Ani,G.rev Ltd.",4.99,2017
582760,Desconocido,3.99,1993
572381,"Pyramid,Chara-Ani,G.rev Ltd.",4.99,2017
572382,"Pyramid,Chara-Ani,G.rev Ltd.",4.99,2017
582750,Desconocido,3.99,1970
582740,Desconocido,3.99,1998
541550,Desconocido,3.99,2010
587690,Motoda Media,4.99,2017
581600,JDRumble,1.99,2017
589190,Desconocido,1.99,2017
524175,Panther Games,34.99,2015
589160,GameTop.com,0.0,2017
524173,Panther Games,29.99,2015
524174,Panther Games,29.99,2015
524171,Panther Games,29.99,2015
524170,Panther Games,29.99,2015
578630,Desconocido,3.99,2013
579700,Desconocido,2.99,1987
579680,Desconocido,2.99,1981
593470,Desconocido,2.99,1983
579610,Desconocido,2.99,1980
579630,Desconocido,2.99,1983
524172,Panther Games,34.99,2015
579660,Desconocido,3.99,2012
580470,Desconocido,3.99,2012
581420,Desconocido,3.99,2012
500233,Carenado,19.99,2017
532690,ARTDINK,29.99,2017
588970,Dr_Crewcut,0.99,2017
569500,Full Metal Jacket Games,9.99,2017
586960,Just1337 Studio,0.99,2017
587414,Hoplon,1.99,2017
505730,Daylight Studios,14.99,2017
570220,Giants Software,14.99,2017
564550,Desconocido,1.99,2002
584240,Ubisoft Montreal,4.99,2017
586420,Ubisoft Montreal,4.99,2017
565240,BANDAI NAMCO Studios Inc.,0.0,2017
528051,BANDAI NAMCO Studios Inc.,6.99,2017
528053,BANDAI NAMCO Studios Inc.,6.99,2017
592490,Nafanya interactive,9.99,2017
520720,"The Chinese Room,Robert Briscoe",9.99,2017
509724,Ubisoft - San Francisco,13.99,2017
509722,Ubisoft - San Francisco,2.99,2017
509723,Ubisoft - San Francisco,2.99,2017
509720,Ubisoft - San Francisco,2.99,2017
563520,Afterthought Studios,6.99,2017
587480,Slight Super Powers,1.99,2017
562760,Nuked Games,0.99,2017
581830,Afterthought Studios,5.99,2017
592800,Paradox Development Studio,0.0,2017
581831,Afterthought Studios,8.99,2017
590350,"Siddhartha Barnhoorn,Vivid Helix",5.99,2017
448800,Vivid Helix,9.99,2017
572710,HeR Interactive,19.99,2014
593360,Panoramik Inc,9.99,2017
589790,"SmiteWorks USA, LLC",24.99,2017
590630,"SmiteWorks USA, LLC",7.99,2017
592110,"SmiteWorks USA, LLC",5.99,2017
593130,"SmiteWorks USA, LLC",9.99,2017
590760,"SmiteWorks USA, LLC",2.99,2017
593390,"SmiteWorks USA, LLC",8.99,2017
593450,"SmiteWorks USA, LLC",2.99,2017
590290,Skylar Stickley,1.99,2017
362150,Warfare Studios,4.99,2017
488690,Saber Interactive,19.99,2017
474740,Rebellion,34.99,2017
587170,"Team NINJA,KOEI TECMO GAMES CO., LTD.",19.99,2017
502700,RagTagRadical,3.99,2017
572020,Polymorphic Games,4.99,2017
529760,"ST. TAIKU,KITATUS",0.99,2017
579980,Cryo Interactive,9.99,1995
586430,Eclipse Games,7.99,2017
587390,Strong Cube,13.99,2017
242610,800 North,9.99,2017
593140,Bits &amp; Beasts,4.99,2017
587410,Hoplon,79.99,2017
587411,Hoplon,39.99,2017
555532,Eagle Dynamics SA,9.99,2017
587412,Hoplon,19.99,2017
586040,Petroglyph,4.99,2017
416020,MekTek Studios,39.99,2017
581970,Almighty Games,1.99,2017
557020,Daybreak Game Company,39.99,2017
585950,Konstructors Entertainment,0.99,2017
575360,Zealwind,3.99,2017
492410,oddByte,9.99,2017
535330,Chris_Antoni,0.99,2017
576060,bocoboc,3.99,2017
591520,Raconteur Games,4.99,2017
576980,Nawia Games,4.99,2017
578740,Alexander Benedict,4.99,2017
586540,"Mahhaon Horror, Sun Pixel",3.99,2017
578830,SimProse Studios,3.99,2017
593503,Dead Drop Studios LLC,0.99,2017
593502,Dead Drop Studios LLC,0.99,2017
461550,Individual Software,29.99,2010
593501,Dead Drop Studios LLC,0.99,2017
571330,BadgerHammer,6.99,2017
553180,Time Gap Studio,2.99,2017
593500,Dead Drop Studios LLC,0.99,2017
525070,Aéronie,1.99,2017
574671,Virtual Racing Industries Ltd.,14.99,2017
574675,Virtual Racing Industries Ltd.,7.99,2017
574670,Virtual Racing Industries Ltd.,14.99,2017
540860,Play Spirit Limited,9.99,2017
577404,DL Softworks,6.99,2017
485830,D247 Games,1.99,2017
496439,Fishing Planet LLC,16.99,2017
558790,Brave Giant LTD,9.99,2017
553260,Jujubee S.A.,24.99,2017
414330,Culture Shock Games LLC,14.99,2017
564940,Benjamin Rivers Inc.,9.99,2017
583260,"Benjamin Rivers Inc.,Ivor Stines",4.99,2017
587210,SUMCOM,0.99,2017
372080,Slashware Interactive,4.99,2017
560180,ColtGames,2.99,2017
579960,Mattis Folkestad,1.99,2017
581060,WnMStudio,3.99,2017
591480,Desconocido,1.99,2017
585110,"SmiteWorks USA, LLC",9.99,2017
461540,Individual Software,19.99,2010
586230,Grand Cauldron,5.99,2017
385130,DarkTigerDevelop,19.99,2017
500234,Carenado,19.99,2017
570361,WeirdBeard,0.99,2017
586340,Léo-Games,2.99,2017
489260,Stormcloud Games,14.99,2017
586460,Strategic Designs Ltd.,14.99,2011
401800,Pixeljam,0.0,2017
586530,GoingForwardTeam,2.99,2017
585840,Eastshade Studios LLC,3.99,2017
553160,Mohawk Games,4.99,2017
562540,Kyy Games,0.0,2017
586710,Elefun,9.99,2017
515980,HexWar Games,9.99,2017
375750,Sombr Studio,14.99,2017
396350,Ian Campbell,9.99,2017
585690,PixelMouse,0.99,2017
555430,Pentagrammical Justice,2.99,2017
565400,Pentagrammical Justice,0.0,2017
564870,Pentagrammical Justice,1.99,2017
526160,HypeTrain Digital,19.99,2017
566300,Pentagrammical Justice,0.99,2017
590360,HypeTrain Digital,4.99,2017
587660,Eastshade Studios LLC,0.0,2017
588100,BekkerDev Studio,2.99,2017
572080,Desconocido,2.99,2017
537080,N3V Games,29.99,2017
560170,LucasArts,5.99,1997
307110,Deli Interactive LLC,9.99,2017
582800,Desconocido,3.99,1987
586620,Camagames,0.99,2017
466160,Dragon Slumber,19.99,2017
416360,Lached Up Games,29.99,2017
546460,Atapki,4.99,2017
579410,"Visual Concepts,Yuke's Co., LTD",29.99,2017
510510,"Visual Concepts,Yuke's Co., LTD",49.99,2017
564710,"AN Productions,Poxpower",0.0,2017
563150,phime studio LLC,1.99,2017
585990,Woodsy Studio,0.0,2017
381890,Bryan Gale,9.99,2017
589330,Woodsy Studio,1.99,2017
579730,ION LANDS,5.99,2017
431650,ION LANDS,19.99,2017
446840,Splashteam,14.99,2017
584120,Splashteam,3.99,2017
509714,Ubisoft - San Francisco,2.99,2017
509717,Ubisoft - San Francisco,7.99,2017
574320,Minor Key Games,3.99,2017
527280,"KOEI TECMO GAMES CO., LTD.",29.99,2017
332270,Minor Key Games,9.99,2017
510840,HyperReuts,9.99,2017
577990,Unique Development Studios AB,9.99,1997
586700,Boomzap Entertainment,9.99,2017
570170,"Visual Concepts,Yuke's Co., LTD",4.99,2017
570160,"Visual Concepts,Yuke's Co., LTD",9.99,2017
570180,"Visual Concepts,Yuke's Co., LTD",9.99,2017
570181,"Visual Concepts,Yuke's Co., LTD",8.99,2017
570200,"Visual Concepts,Yuke's Co., LTD",8.99,2017
540810,Bethesda Game Studios,0.0,2017
570190,"Visual Concepts,Yuke's Co., LTD",3.99,2017
589230,Warlock Arts,3.99,2017
454410,GAME FREAK inc.,19.99,2017
586900,GAME FREAK inc.,4.99,2017
562090,UroboroStudio,4.99,2017
585880,ebi-hime,0.0,2017
576810,Vogelfänger,0.99,2017
573780,"Diabolical Mind,Daniel Fernandez Chavez",9.99,2017
573370,Reversed Interactive,14.99,2017
