user_id,user_url,item_id,funny,recommend,postedAnios
samyol,http://steamcommunity.com/id/samyol,550,0,1,2013
samyol,http://steamcommunity.com/id/samyol,252950,0,1,2015
samyol,http://steamcommunity.com/id/samyol,204300,0,1,2014
76561198069036644,http://steamcommunity.com/profiles/76561198069036644,211820,0,1,2015
Sandallman,http://steamcommunity.com/id/Sandallman,113200,0,1,2014
Sandallman,http://steamcommunity.com/id/Sandallman,108600,0,1,2013
Sandallman,http://steamcommunity.com/id/Sandallman,730,0,1,2013
sandmeng,http://steamcommunity.com/id/sandmeng,242880,1,1,2014
sandmeng,http://steamcommunity.com/id/sandmeng,391540,0,1,2015
SanDWG,http://steamcommunity.com/id/SanDWG,9450,0,1,2014
SanDWG,http://steamcommunity.com/id/SanDWG,207610,0,1,2013
SanDWG,http://steamcommunity.com/id/SanDWG,4000,0,1,2014
SanDWG,http://steamcommunity.com/id/SanDWG,730,0,1,2014
76561198067176074,http://steamcommunity.com/profiles/76561198067176074,391540,0,1,2015
76561198041874601,http://steamcommunity.com/profiles/76561198041874601,105600,0,1,2015
nomoreanime,http://steamcommunity.com/id/nomoreanime,730,0,1,2014
simi_,http://steamcommunity.com/id/simi_,322900,0,1,2015
beanieman112,http://steamcommunity.com/id/beanieman112,291930,0,0,2014
76561198046684086,http://steamcommunity.com/profiles/76561198046684086,218230,0,1,2014
76561198046684086,http://steamcommunity.com/profiles/76561198046684086,274190,0,1,2014
76561198046684086,http://steamcommunity.com/profiles/76561198046684086,304930,0,1,2014
76561198046684086,http://steamcommunity.com/profiles/76561198046684086,200210,0,1,2014
76561198076135607,http://steamcommunity.com/profiles/76561198076135607,346110,0,1,2015
76561198076135607,http://steamcommunity.com/profiles/76561198076135607,236110,0,1,2015
76561198069949345,http://steamcommunity.com/profiles/76561198069949345,250900,0,1,2015
76561198069234556,http://steamcommunity.com/profiles/76561198069234556,113200,0,1,2014
76561198081091469,http://steamcommunity.com/profiles/76561198081091469,440,0,1,2015
76561198081092125,http://steamcommunity.com/profiles/76561198081092125,223470,0,1,2014
76561198081092125,http://steamcommunity.com/profiles/76561198081092125,319630,0,1,2015
BANIIIIIIIIK,http://steamcommunity.com/id/BANIIIIIIIIK,265550,0,1,2014
BANIIIIIIIIK,http://steamcommunity.com/id/BANIIIIIIIIK,8870,0,1,2014
BANIIIIIIIIK,http://steamcommunity.com/id/BANIIIIIIIIK,220,0,1,2014
BANIIIIIIIIK,http://steamcommunity.com/id/BANIIIIIIIIK,70,0,1,2014
76561198056787444,http://steamcommunity.com/profiles/76561198056787444,730,0,1,2015
76561198075794347,http://steamcommunity.com/profiles/76561198075794347,113400,0,1,2014
76561198085796003,http://steamcommunity.com/profiles/76561198085796003,72730,0,1,2014
76561198090493264,http://steamcommunity.com/profiles/76561198090493264,232430,0,0,2015
76561198062741031,http://steamcommunity.com/profiles/76561198062741031,50300,1,1,2015
76561198062741031,http://steamcommunity.com/profiles/76561198062741031,205100,0,1,2014
76561198043943432,http://steamcommunity.com/profiles/76561198043943432,241540,0,1,2014
76561198043943432,http://steamcommunity.com/profiles/76561198043943432,8190,0,1,2014
kinsil,http://steamcommunity.com/id/kinsil,550,0,1,2014
kinsil,http://steamcommunity.com/id/kinsil,630,0,1,2014
76561198089793989,http://steamcommunity.com/profiles/76561198089793989,22370,0,1,2013
76561198089793989,http://steamcommunity.com/profiles/76561198089793989,282070,0,1,2014
76561198077605147,http://steamcommunity.com/profiles/76561198077605147,730,0,0,2015
Sarrby,http://steamcommunity.com/id/Sarrby,440,0,1,2013
lunakitty,http://steamcommunity.com/id/lunakitty,105450,0,1,2014
FifthExclamation,http://steamcommunity.com/id/FifthExclamation,200170,0,1,2015
76561198059451329,http://steamcommunity.com/profiles/76561198059451329,440,0,1,2013
76561198059451329,http://steamcommunity.com/profiles/76561198059451329,261640,0,1,2014
76561198059451329,http://steamcommunity.com/profiles/76561198059451329,304930,0,0,2014
76561198053240343,http://steamcommunity.com/profiles/76561198053240343,550,0,1,2013
76561198053240343,http://steamcommunity.com/profiles/76561198053240343,34900,88,1,2015
76561198064636400,http://steamcommunity.com/profiles/76561198064636400,440,0,1,2014
76561198064636400,http://steamcommunity.com/profiles/76561198064636400,730,0,1,2015
76561198064636400,http://steamcommunity.com/profiles/76561198064636400,245170,0,1,2013
76561198064636400,http://steamcommunity.com/profiles/76561198064636400,4000,0,1,2013
76561198064636400,http://steamcommunity.com/profiles/76561198064636400,200510,0,1,2015
crispybaconzzz,http://steamcommunity.com/id/crispybaconzzz,39210,2,1,2014
76561198031488141,http://steamcommunity.com/profiles/76561198031488141,55230,0,1,2014
CadetCupcake,http://steamcommunity.com/id/CadetCupcake,113400,0,1,2014
CadetCupcake,http://steamcommunity.com/id/CadetCupcake,203160,0,1,2014
CadetCupcake,http://steamcommunity.com/id/CadetCupcake,307780,0,1,2015
squibblyboop,http://steamcommunity.com/id/squibblyboop,261820,0,1,2014
squibblyboop,http://steamcommunity.com/id/squibblyboop,311210,1,1,2015
squibblyboop,http://steamcommunity.com/id/squibblyboop,49520,0,1,2013
somefode,http://steamcommunity.com/id/somefode,242760,0,1,2014
76561198056006228,http://steamcommunity.com/profiles/76561198056006228,252490,0,1,2013
76561198057056954,http://steamcommunity.com/profiles/76561198057056954,287700,0,1,2015
76561198057056954,http://steamcommunity.com/profiles/76561198057056954,252490,0,1,2014
jjf997,http://steamcommunity.com/id/jjf997,221100,1,1,2015
savageshadow,http://steamcommunity.com/id/savageshadow,242920,0,1,2015
savageshadow,http://steamcommunity.com/id/savageshadow,241560,9,1,2015
jessemono,http://steamcommunity.com/id/jessemono,200710,3,1,2015
KittensScythe,http://steamcommunity.com/id/KittensScythe,35720,0,1,2013
KittensScythe,http://steamcommunity.com/id/KittensScythe,203160,0,1,2014
KittensScythe,http://steamcommunity.com/id/KittensScythe,22600,0,1,2013
KittensScythe,http://steamcommunity.com/id/KittensScythe,400,0,1,2011
KittensScythe,http://steamcommunity.com/id/KittensScythe,8930,0,1,2014
KittensScythe,http://steamcommunity.com/id/KittensScythe,219150,0,1,2014
KittensScythe,http://steamcommunity.com/id/KittensScythe,222880,0,1,2015
GSKarnage,http://steamcommunity.com/id/GSKarnage,50300,1,1,2015
sazetal,http://steamcommunity.com/id/sazetal,730,0,1,2015
sazetal,http://steamcommunity.com/id/sazetal,206420,0,1,2014
sakmurachan,http://steamcommunity.com/id/sakmurachan,234710,0,1,2014
sakmurachan,http://steamcommunity.com/id/sakmurachan,209870,0,1,2014
sakmurachan,http://steamcommunity.com/id/sakmurachan,203290,0,1,2014
sbenji,http://steamcommunity.com/id/sbenji,730,0,1,2015
pootis_generator,http://steamcommunity.com/id/pootis_generator,104900,0,1,2014
pootis_generator,http://steamcommunity.com/id/pootis_generator,223470,0,1,2015
76561198040749643,http://steamcommunity.com/profiles/76561198040749643,48700,0,1,2013
76561198038432994,http://steamcommunity.com/profiles/76561198038432994,214950,0,0,2015
TheScareAndCrow,http://steamcommunity.com/id/TheScareAndCrow,32370,0,1,2015
TheScareAndCrow,http://steamcommunity.com/id/TheScareAndCrow,200710,0,1,2015
TheScareAndCrow,http://steamcommunity.com/id/TheScareAndCrow,203770,0,1,2015
nickbutt55,http://steamcommunity.com/id/nickbutt55,401920,3,1,2015
Scarface22753,http://steamcommunity.com/id/Scarface22753,440,0,1,2014
maitad,http://steamcommunity.com/id/maitad,266430,0,1,2014
gay_llama,http://steamcommunity.com/id/gay_llama,230410,0,1,2013
gay_llama,http://steamcommunity.com/id/gay_llama,318100,1,1,2015
76561198041784529,http://steamcommunity.com/profiles/76561198041784529,223470,0,1,2014
76561198041784529,http://steamcommunity.com/profiles/76561198041784529,377160,0,1,2015
76561198067466249,http://steamcommunity.com/profiles/76561198067466249,250760,0,1,2014
76561198114948844,http://steamcommunity.com/profiles/76561198114948844,319250,0,1,2015
AleksoSmeksoHere,http://steamcommunity.com/id/AleksoSmeksoHere,299480,1,0,2015
AleksoSmeksoHere,http://steamcommunity.com/id/AleksoSmeksoHere,105600,0,1,2014
AleksoSmeksoHere,http://steamcommunity.com/id/AleksoSmeksoHere,230410,0,1,2014
NO555,http://steamcommunity.com/id/NO555,339610,0,0,2015
senna_22,http://steamcommunity.com/id/senna_22,287700,0,1,2015
76561198019568583,http://steamcommunity.com/profiles/76561198019568583,34900,2,1,2015
76561198096849171,http://steamcommunity.com/profiles/76561198096849171,4000,0,1,2015
76561198078003443,http://steamcommunity.com/profiles/76561198078003443,241540,0,1,2015
jp4556,http://steamcommunity.com/id/jp4556,265930,0,1,2014
doubleh8,http://steamcommunity.com/id/doubleh8,241540,0,1,2013
doubleh8,http://steamcommunity.com/id/doubleh8,304930,0,1,2015
doubleh8,http://steamcommunity.com/id/doubleh8,298110,0,1,2014
76561198090934295,http://steamcommunity.com/profiles/76561198090934295,65930,0,1,2014
76561198090934295,http://steamcommunity.com/profiles/76561198090934295,105600,0,1,2013
76561198090934295,http://steamcommunity.com/profiles/76561198090934295,12120,0,1,2013
76561198090934295,http://steamcommunity.com/profiles/76561198090934295,630,0,1,2013
76561198090934295,http://steamcommunity.com/profiles/76561198090934295,285500,0,1,2015
76561198090934295,http://steamcommunity.com/profiles/76561198090934295,730,0,1,2014
76561198050721825,http://steamcommunity.com/profiles/76561198050721825,242050,0,1,2013
76561198050721825,http://steamcommunity.com/profiles/76561198050721825,211500,0,1,2015
76561197987677576,http://steamcommunity.com/profiles/76561197987677576,113204,0,1,2014
thatonestatuething,http://steamcommunity.com/id/thatonestatuething,239030,0,1,2013
empiregames,http://steamcommunity.com/id/empiregames,22180,0,1,2015
empiregames,http://steamcommunity.com/id/empiregames,22120,0,1,2015
empiregames,http://steamcommunity.com/id/empiregames,24010,1,0,2015
empiregames,http://steamcommunity.com/id/empiregames,230410,1,1,2015
empiregames,http://steamcommunity.com/id/empiregames,209540,0,1,2013
empiregames,http://steamcommunity.com/id/empiregames,207610,0,1,2013
empiregames,http://steamcommunity.com/id/empiregames,306130,1,1,2015
scream21,http://steamcommunity.com/id/scream21,440,0,1,2012
scream21,http://steamcommunity.com/id/scream21,110800,0,1,2013
scream21,http://steamcommunity.com/id/scream21,620,0,1,2013
ScreamingAngels,http://steamcommunity.com/id/ScreamingAngels,209870,0,0,2012
01221733,http://steamcommunity.com/id/01221733,384021,1,0,2015
76561198067336358,http://steamcommunity.com/profiles/76561198067336358,393010,0,1,2015
76561198067336358,http://steamcommunity.com/profiles/76561198067336358,242050,0,0,2015
76561197998915965,http://steamcommunity.com/profiles/76561197998915965,234140,0,1,2015
darkwolfy,http://steamcommunity.com/id/darkwolfy,11610,0,1,2015
SCSI_AUS,http://steamcommunity.com/id/SCSI_AUS,113400,0,1,2012
Lord_Scubbs,http://steamcommunity.com/id/Lord_Scubbs,110800,0,1,2013
Lord_Scubbs,http://steamcommunity.com/id/Lord_Scubbs,440,0,1,2012
Lord_Scubbs,http://steamcommunity.com/id/Lord_Scubbs,213670,0,1,2014
Lord_Scubbs,http://steamcommunity.com/id/Lord_Scubbs,107100,0,1,2014
cylink,http://steamcommunity.com/id/cylink,204300,0,1,2014
cylink,http://steamcommunity.com/id/cylink,440,0,1,2012
M_D_,http://steamcommunity.com/id/M_D_,730,0,1,2014
M_D_,http://steamcommunity.com/id/M_D_,304930,0,1,2015
M_D_,http://steamcommunity.com/id/M_D_,236850,0,1,2015
76561198080305599,http://steamcommunity.com/profiles/76561198080305599,220200,0,1,2014
76561198096600230,http://steamcommunity.com/profiles/76561198096600230,247080,0,1,2015
76561198096600230,http://steamcommunity.com/profiles/76561198096600230,203160,0,1,2015
76561198057982190,http://steamcommunity.com/profiles/76561198057982190,346110,0,0,2015
76561198057982190,http://steamcommunity.com/profiles/76561198057982190,204360,0,1,2015
76561198040052824,http://steamcommunity.com/profiles/76561198040052824,440,0,1,2015
TheCrimsonRed,http://steamcommunity.com/id/TheCrimsonRed,319510,0,1,2014
seacrow,http://steamcommunity.com/id/seacrow,220,1,1,2015
DatSmellyGuy,http://steamcommunity.com/id/DatSmellyGuy,105600,0,1,2013
DatSmellyGuy,http://steamcommunity.com/id/DatSmellyGuy,730,0,1,2014
76561197972646182,http://steamcommunity.com/profiles/76561197972646182,620,0,1,2013
76561197972646182,http://steamcommunity.com/profiles/76561197972646182,39140,0,1,2014
DrJohnGG,http://steamcommunity.com/id/DrJohnGG,99900,0,1,2013
Ringotuna,http://steamcommunity.com/id/Ringotuna,278440,0,1,2014
Ringotuna,http://steamcommunity.com/id/Ringotuna,261980,1,0,2014
76561198058315559,http://steamcommunity.com/profiles/76561198058315559,241540,0,1,2013
76561198068072303,http://steamcommunity.com/profiles/76561198068072303,730,0,1,2015
76561198060550550,http://steamcommunity.com/profiles/76561198060550550,35450,0,1,2015
raptorsea,http://steamcommunity.com/id/raptorsea,291550,0,1,2015
YourNormalAverageGuy,http://steamcommunity.com/id/YourNormalAverageGuy,299360,0,1,2014
YourNormalAverageGuy,http://steamcommunity.com/id/YourNormalAverageGuy,232890,0,1,2014
YourNormalAverageGuy,http://steamcommunity.com/id/YourNormalAverageGuy,324810,0,0,2015
YourNormalAverageGuy,http://steamcommunity.com/id/YourNormalAverageGuy,301520,0,1,2015
76561198091120667,http://steamcommunity.com/profiles/76561198091120667,265300,0,1,2014
76561198024316193,http://steamcommunity.com/profiles/76561198024316193,113400,0,0,2014
45236243663663643636,http://steamcommunity.com/id/45236243663663643636,730,1,1,2015
secretcodrin,http://steamcommunity.com/id/secretcodrin,440,0,1,2014
secretcodrin,http://steamcommunity.com/id/secretcodrin,304930,0,1,2014
secretcodrin,http://steamcommunity.com/id/secretcodrin,207790,0,1,2015
secretcodrin,http://steamcommunity.com/id/secretcodrin,356670,4,1,2015
secretcodrin,http://steamcommunity.com/id/secretcodrin,105600,0,1,2013
secretcodrin,http://steamcommunity.com/id/secretcodrin,391260,0,1,2015
55411144321649875611,http://steamcommunity.com/id/55411144321649875611,730,2,1,2015
55411144321649875611,http://steamcommunity.com/id/55411144321649875611,440,0,1,2013
55411144321649875611,http://steamcommunity.com/id/55411144321649875611,440,0,1,2014
55411144321649875611,http://steamcommunity.com/id/55411144321649875611,212070,0,1,2015
55411144321649875611,http://steamcommunity.com/id/55411144321649875611,346900,0,1,2015
ZechLZ,http://steamcommunity.com/id/ZechLZ,4000,0,1,2015
ZechLZ,http://steamcommunity.com/id/ZechLZ,232090,0,1,2015
ZechLZ,http://steamcommunity.com/id/ZechLZ,208090,0,1,2014
76561198081342521,http://steamcommunity.com/profiles/76561198081342521,1250,0,1,2012
76561198089053903,http://steamcommunity.com/profiles/76561198089053903,211420,0,1,2014
koddles,http://steamcommunity.com/id/koddles,236430,0,1,2014
koddles,http://steamcommunity.com/id/koddles,335300,1,1,2015
12066gdc,http://steamcommunity.com/id/12066gdc,105600,0,1,2013
12066gdc,http://steamcommunity.com/id/12066gdc,323470,0,1,2015
76561198093936183,http://steamcommunity.com/profiles/76561198093936183,440,0,1,2015
76561198028617374,http://steamcommunity.com/profiles/76561198028617374,620,0,1,2014
76561198028617374,http://steamcommunity.com/profiles/76561198028617374,70000,0,1,2014
76561198028617374,http://steamcommunity.com/profiles/76561198028617374,17530,0,1,2014
76561198028617374,http://steamcommunity.com/profiles/76561198028617374,49520,0,1,2015
76561198028617374,http://steamcommunity.com/profiles/76561198028617374,209160,0,0,2014
76561198028617374,http://steamcommunity.com/profiles/76561198028617374,274310,0,1,2014
76561198039942668,http://steamcommunity.com/profiles/76561198039942668,346110,0,0,2015
76561198039942668,http://steamcommunity.com/profiles/76561198039942668,234390,0,1,2014
76561198039942668,http://steamcommunity.com/profiles/76561198039942668,218230,0,1,2014
XTitanxzX,http://steamcommunity.com/id/XTitanxzX,304930,0,1,2014
XTitanxzX,http://steamcommunity.com/id/XTitanxzX,105600,0,1,2014
76561198093465910,http://steamcommunity.com/profiles/76561198093465910,304050,0,1,2015
76561198093465910,http://steamcommunity.com/profiles/76561198093465910,391540,0,1,2015
76561198093465910,http://steamcommunity.com/profiles/76561198093465910,214950,0,1,2014
76561198093465910,http://steamcommunity.com/profiles/76561198093465910,346010,0,1,2015
PapasFritasSaladas,http://steamcommunity.com/id/PapasFritasSaladas,113200,0,1,2014
PapasFritasSaladas,http://steamcommunity.com/id/PapasFritasSaladas,226860,9,1,2015
sensei_boi,http://steamcommunity.com/id/sensei_boi,294860,0,1,2014
76561198129261303,http://steamcommunity.com/profiles/76561198129261303,234650,0,1,2013
76561198129261303,http://steamcommunity.com/profiles/76561198129261303,237110,1,1,2014
76561198129261303,http://steamcommunity.com/profiles/76561198129261303,11450,0,1,2011
SENTRYBALLSTIK,http://steamcommunity.com/id/SENTRYBALLSTIK,10180,0,1,2014
Ocraze,http://steamcommunity.com/id/Ocraze,8190,0,0,2014
Ocraze,http://steamcommunity.com/id/Ocraze,55100,1,1,2014
max_banana23,http://steamcommunity.com/id/max_banana23,275490,0,1,2014
76561198067072616,http://steamcommunity.com/profiles/76561198067072616,39800,0,1,2012
76561198030181298,http://steamcommunity.com/profiles/76561198030181298,620,0,1,2015
76561198054518293,http://steamcommunity.com/profiles/76561198054518293,48720,0,0,2014
serialies,http://steamcommunity.com/id/serialies,730,0,1,2013
serialies,http://steamcommunity.com/id/serialies,220240,0,1,2013
Serwus00,http://steamcommunity.com/id/Serwus00,8930,1,1,2015
Serwus00,http://steamcommunity.com/id/Serwus00,224540,2,1,2015
jlulveior,http://steamcommunity.com/id/jlulveior,250420,0,0,2013
76561198071689235,http://steamcommunity.com/profiles/76561198071689235,300,12,1,2012
76561198071689235,http://steamcommunity.com/profiles/76561198071689235,1200,0,1,2012
76561198071689235,http://steamcommunity.com/profiles/76561198071689235,60,0,1,2012
76561197999174091,http://steamcommunity.com/profiles/76561197999174091,730,0,1,2015
-SEVEN-,http://steamcommunity.com/id/-SEVEN-,440,0,1,2015
-SEVEN-,http://steamcommunity.com/id/-SEVEN-,242050,0,1,2014
-SEVEN-,http://steamcommunity.com/id/-SEVEN-,234710,0,1,2014
-SEVEN-,http://steamcommunity.com/id/-SEVEN-,2280,0,1,2014
-SEVEN-,http://steamcommunity.com/id/-SEVEN-,205100,0,1,2014
-SEVEN-,http://steamcommunity.com/id/-SEVEN-,34900,0,1,2015
-SEVEN-,http://steamcommunity.com/id/-SEVEN-,218230,0,1,2015
PLTC,http://steamcommunity.com/id/PLTC,33230,0,1,2013
76561198088748682,http://steamcommunity.com/profiles/76561198088748682,289130,0,1,2015
76561198088748682,http://steamcommunity.com/profiles/76561198088748682,8930,0,1,2014
SGT_Corrion,http://steamcommunity.com/id/SGT_Corrion,440,0,1,2013
SGT_Corrion,http://steamcommunity.com/id/SGT_Corrion,20,0,0,2015
sgtion,http://steamcommunity.com/id/sgtion,215080,0,1,2014
76561198025402421,http://steamcommunity.com/profiles/76561198025402421,24200,0,1,2014
76561198068171319,http://steamcommunity.com/profiles/76561198068171319,109600,0,1,2013
Jac95501,http://steamcommunity.com/id/Jac95501,440,0,1,2012
Jac95501,http://steamcommunity.com/id/Jac95501,238460,0,1,2014
76561198074146732,http://steamcommunity.com/profiles/76561198074146732,266150,0,0,2015
76561198074146732,http://steamcommunity.com/profiles/76561198074146732,391540,0,1,2015
76561198074146732,http://steamcommunity.com/profiles/76561198074146732,269050,0,1,2014
76561198074146732,http://steamcommunity.com/profiles/76561198074146732,113020,0,1,2014
76561198057228629,http://steamcommunity.com/profiles/76561198057228629,4000,0,1,2014
76561198079646247,http://steamcommunity.com/profiles/76561198079646247,264200,0,1,2014
76561197970980211,http://steamcommunity.com/profiles/76561197970980211,224260,67,1,2015
76561197970980211,http://steamcommunity.com/profiles/76561197970980211,220240,0,1,2014
76561198095997286,http://steamcommunity.com/profiles/76561198095997286,440,0,1,2013
RebornbyFire,http://steamcommunity.com/id/RebornbyFire,440,0,1,2014
RebornbyFire,http://steamcommunity.com/id/RebornbyFire,105600,15,0,2015
RebornbyFire,http://steamcommunity.com/id/RebornbyFire,240,0,1,2014
RebornbyFire,http://steamcommunity.com/id/RebornbyFire,1250,0,1,2014
RebornbyFire,http://steamcommunity.com/id/RebornbyFire,35420,0,0,2014
RebornbyFire,http://steamcommunity.com/id/RebornbyFire,440,0,1,2014
PhoenixRave,http://steamcommunity.com/id/PhoenixRave,201790,0,1,2013
PhoenixRave,http://steamcommunity.com/id/PhoenixRave,42910,0,1,2013
PhoenixRave,http://steamcommunity.com/id/PhoenixRave,211420,0,1,2014
ShadowMercTheElite,http://steamcommunity.com/id/ShadowMercTheElite,310370,0,0,2015
ShadowMercTheElite,http://steamcommunity.com/id/ShadowMercTheElite,108600,0,1,2013
shaddowofadream,http://steamcommunity.com/id/shaddowofadream,24960,0,1,2014
SEFIATTI,http://steamcommunity.com/id/SEFIATTI,204080,0,1,2014
SEFIATTI,http://steamcommunity.com/id/SEFIATTI,209000,0,1,2014
76561198031795967,http://steamcommunity.com/profiles/76561198031795967,223470,0,1,2014
76561198066033339,http://steamcommunity.com/profiles/76561198066033339,248820,0,1,2014
Shudow,http://steamcommunity.com/id/Shudow,440,0,1,2015
76561198101696219,http://steamcommunity.com/profiles/76561198101696219,206210,0,1,2015
76561198158100654,http://steamcommunity.com/profiles/76561198158100654,400,0,1,2013
76561198158100654,http://steamcommunity.com/profiles/76561198158100654,8930,0,1,2014
Retroatsteam,http://steamcommunity.com/id/Retroatsteam,265930,4,1,2014
Retroatsteam,http://steamcommunity.com/id/Retroatsteam,24240,1,1,2013
76561198058782320,http://steamcommunity.com/profiles/76561198058782320,730,0,1,2013
76561198003480679,http://steamcommunity.com/profiles/76561198003480679,113200,0,1,2012
76561198003480679,http://steamcommunity.com/profiles/76561198003480679,259080,0,1,2013
76561198003480679,http://steamcommunity.com/profiles/76561198003480679,304930,1,1,2014
76561198003480679,http://steamcommunity.com/profiles/76561198003480679,105600,0,1,2014
76561198057773824,http://steamcommunity.com/profiles/76561198057773824,730,0,1,2014
76561198064148204,http://steamcommunity.com/profiles/76561198064148204,214950,0,1,2014
76561198090264587,http://steamcommunity.com/profiles/76561198090264587,8190,0,1,2015
76561198090264587,http://steamcommunity.com/profiles/76561198090264587,211820,0,1,2014
shadoworso,http://steamcommunity.com/id/shadoworso,440,0,1,2014
76561198070656883,http://steamcommunity.com/profiles/76561198070656883,224600,0,1,2014
76561198070656883,http://steamcommunity.com/profiles/76561198070656883,203160,0,1,2014
76561198070656883,http://steamcommunity.com/profiles/76561198070656883,4000,0,1,2014
ShadowGamingAUS,http://steamcommunity.com/id/ShadowGamingAUS,298110,10,1,2014
76561198048080920,http://steamcommunity.com/profiles/76561198048080920,239030,0,1,2015
76561198048080920,http://steamcommunity.com/profiles/76561198048080920,730,0,0,2014
76561198155174469,http://steamcommunity.com/profiles/76561198155174469,233720,0,1,2013
76561198063127887,http://steamcommunity.com/profiles/76561198063127887,224260,0,1,2014
76561198058933691,http://steamcommunity.com/profiles/76561198058933691,440,0,1,2014
Shaggypile,http://steamcommunity.com/id/Shaggypile,203160,0,1,2014
gunnerjiale,http://steamcommunity.com/id/gunnerjiale,49520,0,1,2013
76561198063184169,http://steamcommunity.com/profiles/76561198063184169,8500,0,0,2014
maxibon9000,http://steamcommunity.com/id/maxibon9000,241600,0,1,2014
maxibon9000,http://steamcommunity.com/id/maxibon9000,200210,0,0,2014
maxibon9000,http://steamcommunity.com/id/maxibon9000,261640,1,0,2015
76561198009992783,http://steamcommunity.com/profiles/76561198009992783,212070,0,1,2014
76561198009992783,http://steamcommunity.com/profiles/76561198009992783,730,0,1,2014
76561197970561135,http://steamcommunity.com/profiles/76561197970561135,238260,0,1,2015
NicholasTKalos,http://steamcommunity.com/id/NicholasTKalos,261030,0,1,2014
76561198067704936,http://steamcommunity.com/profiles/76561198067704936,304930,0,1,2014
76561197995483380,http://steamcommunity.com/profiles/76561197995483380,310370,0,1,2015
shaniatwainno1fan,http://steamcommunity.com/id/shaniatwainno1fan,29800,0,1,2015
shaniatwainno1fan,http://steamcommunity.com/id/shaniatwainno1fan,293180,0,1,2015
shaniatwainno1fan,http://steamcommunity.com/id/shaniatwainno1fan,222730,0,1,2015
76561198103635105,http://steamcommunity.com/profiles/76561198103635105,301520,0,1,2014
76561198103635105,http://steamcommunity.com/profiles/76561198103635105,251310,23,1,2015
76561198103635105,http://steamcommunity.com/profiles/76561198103635105,258950,4,1,2015
76561198103635105,http://steamcommunity.com/profiles/76561198103635105,284930,11,1,2015
76561198103635105,http://steamcommunity.com/profiles/76561198103635105,399790,6,1,2015
76561198103635105,http://steamcommunity.com/profiles/76561198103635105,325110,7,1,2015
76561198103635105,http://steamcommunity.com/profiles/76561198103635105,440,0,1,2015
76561198103635105,http://steamcommunity.com/profiles/76561198103635105,730,0,1,2015
Eshdawg,http://steamcommunity.com/id/Eshdawg,232090,0,1,2015
Eshdawg,http://steamcommunity.com/id/Eshdawg,17500,0,1,2014
76561198085105930,http://steamcommunity.com/profiles/76561198085105930,1250,0,1,2014
76561198085105930,http://steamcommunity.com/profiles/76561198085105930,255300,0,1,2014
76561198085105930,http://steamcommunity.com/profiles/76561198085105930,221380,1,1,2014
76561198085105930,http://steamcommunity.com/profiles/76561198085105930,318550,0,1,2014
76561198085105930,http://steamcommunity.com/profiles/76561198085105930,311210,0,0,2015
76561198085105930,http://steamcommunity.com/profiles/76561198085105930,209160,0,0,2014
Terminally-Chill,http://steamcommunity.com/id/Terminally-Chill,209870,1,1,2015
Terminally-Chill,http://steamcommunity.com/id/Terminally-Chill,208090,0,1,2014
Terminally-Chill,http://steamcommunity.com/id/Terminally-Chill,440,2,1,2014
Terminally-Chill,http://steamcommunity.com/id/Terminally-Chill,238010,0,1,2014
Terminally-Chill,http://steamcommunity.com/id/Terminally-Chill,17080,0,1,2014
Terminally-Chill,http://steamcommunity.com/id/Terminally-Chill,230410,0,1,2015
QuackSauce195,http://steamcommunity.com/id/QuackSauce195,730,0,1,2014
QuackSauce195,http://steamcommunity.com/id/QuackSauce195,225540,0,1,2015
gigipig,http://steamcommunity.com/id/gigipig,232090,0,0,2015
gigipig,http://steamcommunity.com/id/gigipig,255710,0,1,2015
tomsta,http://steamcommunity.com/id/tomsta,620,0,1,2011
76561198060887478,http://steamcommunity.com/profiles/76561198060887478,630,0,1,2011
76561198082150235,http://steamcommunity.com/profiles/76561198082150235,368500,0,0,2015
Hasam1,http://steamcommunity.com/id/Hasam1,312780,1,0,2015
bignath3,http://steamcommunity.com/id/bignath3,34030,0,1,2014
5spooky420me,http://steamcommunity.com/id/5spooky420me,363970,0,1,2015
5spooky420me,http://steamcommunity.com/id/5spooky420me,730,0,1,2015
5spooky420me,http://steamcommunity.com/id/5spooky420me,48700,0,1,2014
gamingintothefuture,http://steamcommunity.com/id/gamingintothefuture,4000,0,1,2015
gamingintothefuture,http://steamcommunity.com/id/gamingintothefuture,377160,0,1,2015
mshee,http://steamcommunity.com/id/mshee,374570,0,1,2015
mshee,http://steamcommunity.com/id/mshee,49520,0,1,2014
mshee,http://steamcommunity.com/id/mshee,200210,0,1,2015
mshee,http://steamcommunity.com/id/mshee,304050,0,0,2015
mshee,http://steamcommunity.com/id/mshee,319510,0,1,2014
mshee,http://steamcommunity.com/id/mshee,242760,0,1,2014
mshee,http://steamcommunity.com/id/mshee,223470,1,0,2015
mshee,http://steamcommunity.com/id/mshee,440,0,1,2015
SheepXplore,http://steamcommunity.com/id/SheepXplore,353360,0,1,2015
geekosaurus,http://steamcommunity.com/id/geekosaurus,113200,0,1,2014
geekosaurus,http://steamcommunity.com/id/geekosaurus,221640,0,1,2014
geekosaurus,http://steamcommunity.com/id/geekosaurus,269270,0,1,2014
sherlock111,http://steamcommunity.com/id/sherlock111,11230,0,1,2012
sherlock111,http://steamcommunity.com/id/sherlock111,208090,0,1,2014
