item_id,developer,anios
265930,Coffee Stain Studios,2014
281370,GameORE,2014
282470,Klei Entertainment,2014
227560,Tragnarion Studios,2014
256370,Milestone S.r.l.,2014
266130,"Mighty Rabbit Studios,Gun.",2014
269350,Organic Humans,2014
243120,Blackpowder Games,2014
281410,Burut CT,2008
281820,Curve Studios,2011
209160,Infinity Ward,2014
283430,Gremlin Interactive,1993
274560,"Laser Guided Games, LLC",2014
245550,Desconocido,2014
268400,"Flashback Games,The Lordz Games Studio",2011
283290,Idol FX,2003
266070,Mechanist Games,2014
269050,Simogo,2014
204530,Rocket Bear Games,2014
261880,DolphinBarn,2014
263500,Wyrmbyte,2014
285500,Targem Games,2005
262490,ComiPo! LLP,2014
254460,Hydravision Entertainment,2005
254480,Hydravision Entertainment,2008
236470,BANDAI NAMCO Studio Inc.,2014
254700,Capcom,2014
239160,"Eidos-Montréal,Feral Interactive (Mac)",2014
261920,ALLPlayer Group Ltd.,2014
266210,Smoking WOLF,2014
262590,Niffler Ltd.,2014
264200,Silver Dollar Games,2014
281050,Tomoaki Sugeno,2014
213670,Obsidian Entertainment,2014
266110,Terrible Posture Games,2014
259450,Celsius Game Studios,2014
281770,Daedalic Entertainment,2014
264280,"Zaxis Games,B-evil",2014
209060,"Dejobaan Games, LLC",2014
271640,Browny Application,2014
263820,Chaosoft Games,2014
251870,OVERDRIVE,2011
278460,Dancing Dragon Games,2014
233350,Climax Studios,2005
269290,Rsupport Inc.,2014
273940,app2fun,2014
39210,Square Enix,2014
219700,Cyanide,2014
259740,Artifex Mundi,2012
262260,Rake in Grass,2014
259720,Sakura River Interactive,2009
271860,Flump Studios,2014
263420,South East Games,2014
252350,"WayForward,Abstraction Games",2014
267530,"TT Fusion,Traveller's Tales,Feral Interactive (Mac)",2014
250260,Necrophone Games,2014
269270,Fred Wood,2014
273770,Sunlight Games,2014
270090,Rail Slave Games,2014
268260,Voxler Games,2014
271500,CI Games,2008
271520,Edge of Reality,2014
208090,Edge of Reality,2014
267940,Team 6 Studios,2010
238750,Ubisoft,2014
263200,Sweet Dog Studios,2014
246700,Ragequit Corporation,2014
232790,Double Fine Productions,2014
255370,Zen Studios,2014
249650,Daedalic Entertainment,2014
237990,Stoic,2014
228380,Bugbear,2014
257970,Winter Wolves,2014
235460,PlatinumGames,2014
263360,Phr00t's Software,2014
263400,Yakiniku Banzai,2012
246420,Ironhide Game Studio,2014
247304,Deep Silver Volition,2014
263340,Jason Oda,2014
263680,Semaphore,2014
263380,"Ville Mönkkönen,Anne Mönkkönen",2013
262550,Hörberg Productions,2014
252150,Spicyhorse Games,2014
237950,Altar Games,2007
217100,Memetic Games,2013
261030,Telltale Games,2013
259390,Arachnid Games,2013
259430,Entheogen Studios LLC,2012
249590,Rain Games,2013
257830,Forever Entertainment S. A.,2013
250340,"Eric Hartman,Ben Garney,Anthony Rotondo",2007
259080,Avalanche Studios,2013
221100,Bohemia Interactive,2013
252530,MR-Software GbR,2013
252490,Facepunch Studios,2013
253690,Spearhead Games,2013
248860,Blue Bottle Games,2014
259780,Desconocido,2013
265330,Fishcow Studio,2013
245150,Orthogonal Games,2013
268090,Desconocido,2013
39150,Square Enix,2013
252410,Image &amp; Form,2013
234330,Demiurge Studios,2013
248650,Hitcents,2013
253350,StarQuail Games,2013
248970,Desconocido,2013
261980,Andrii Vintsevych,2009
259700,Desconocido,2013
243800,Gamepires,2013
245910,"Gearbox Software,Aspyr (Mac &amp; Linux)",2013
258880,PlayWay S.A.,2013
249082,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
259620,Phr00t's Software,2011
259550,Lonely Troops,2012
264610,OVERKILL - a Starbreeze Studio.,2013
231330,The Farm 51,2013
2870,Egosoft,2013
224460,Compulsion Games,2013
226669,Paradox Development Studio,2013
218130,Critical Studio,2013
242700,"NetherRealm Studios,High Voltage Software",2013
214931,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013
237760,Cipher Prime Studios,2013
257400,Mixamo,2013
260750,JoWooD Vienna,2004
233190,Mighty Rocket Studio,2013
233310,Spiderweb Software,2013
252030,Desconocido,2013
224260,No More Room in Hell Team,2011
247580,Ludosity,2013
259800,Creative Assembly,2013
247910,Desconocido,2013
215100,Gravity Interactive,2003
259320,Reality Pump,2002
255300,"Koboldgames,Daedalic Entertainment",2013
238260,FarSight Studios,2013
239720,NAMCO BANDAI Games,2013
256070,Kylotonn Entertainment,2013
254440,Cherry Pop Games,2013
40950,FireFly Studios,2001
40970,FireFly Studios,2002
252630,Minor Key Games,2013
252910,"United Independent Entertainment GmbH,Actalogic",2010
249130,Traveller's Tales,2013
249990,BetaDwarf,2013
253650,Desconocido,2011
245280,Ninja Theory,2013
234670,CyberConnect2 Co. Ltd.,2013
209000,"WB Games Montreal,Splash Damage",2013
256330,Milestone S.r.l.,2013
252670,BeautiFun Games,2013
235980,Swing Swing Submarine,2013
245470,Positech Games,2013
258200,Nomad Games,2013
248550,Team Reptile,2013
238300,Deep Silver Volition,2013
242800,Wild Games Studio,2013
233130,Flying Wild Hog,2013
219103,Treyarch,2013
248800,Dischan Media,2013
253920,Desconocido,1999
254080,Reality Pump,2001
248410,Three Gates,2013
227020,Desconocido,2013
251430,Studio Fizbin,2013
242980,Desconocido,2000
253980,Starbreeze,2003
250380,Ice-Pick Lodge,2013
51100,"FIX Korea, Co.LTD,FIX Games, Co. LTD",2013
238910,"Arcen Games, LLC",2013
247020,Vertigo Gaming Inc.,2013
244050,777 Studios,2013
239200,The Chinese Room,2013
237370,Desconocido,2013
107410,Bohemia Interactive,2013
246300,Desconocido,2012
247240,Crazy Viking Studios,2013
222940,SNK CORPORATION,2013
214950,Creative Assembly,2013
242550,Desconocido,2013
232430,Fullbright,2013
225080,Starbreeze Studios AB,2013
247293,Deep Silver Volition,2013
249330,Petit Depotto,2013
239700,Love Conquers All Games,2013
65930,2K Marin,2013
206420,Deep Silver Volition,2013
244730,"Iron Galaxy Studios, LLC",2013
235600,Ubisoft Toronto,2013
234792,Treyarch,2013
245170,Lab Zero Games,2013
239350,Desconocido,2013
239030,3909,2013
214770,DrinkBox Studios,2013
236850,Paradox Development Studio,2013
241720,Exato Games Studio,2013
239070,Crackshell,2013
254260,OVERKILL - a Starbreeze Studio.,2013
234390,Test3 Projects,2013
213850,Stainless Games,2013
222587,Dovetail Games,2013
231910,nFusion Interactive,2013
241600,Cellar Door Games,2013
236370,Zero Point Software,2013
232910,Nadeo,2013
240600,Milestone S.r.l.,2013
209630,Frogwares,2013
230820,Daedalic Entertainment,2013
222750,Eugen Systems,2013
231160,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",2013
258090,TORaIKI,2013
228260,Stardock Entertainment,2013
215530,NeocoreGames,2013
238890,"Arcen Games, LLC",2013
236090,Humble Hearts LLC,2013
234490,XYLA Entertainment,2013
204450,Techland,2013
206190,Suspicious Developments,2013
44350,"Codemasters Racing,Feral Interactive (Mac)",2013
235250,Coffee Stain Studios,2013
238210,"Irrational Games,Looking Glass Studios",1999
230090,"Gearbox Software,Aspyr (Mac &amp; Linux)",2013
212893,Arkane Studios,2013
232970,Most Wanted Entertainment,2013
236730,11 bit studios,2013
234190,Wolfire Games,2013
220900,Owlchemy Labs,2013
234160,Born Ready Games Ltd.,2013
224760,Polytron Corporation,2013
233270,Ubisoft Montreal,2013
231060,"Gravity, Inc.",2013
209520,The Binary Mill,2013
113020,Pocketwatch Games,2013
223710,Team Psykskallar,2013
234772,Treyarch,2013
219092,Treyarch,2013
217690,Dreampainters,2013
230700,NIGORO,2013
104900,"Trek Industries, Inc",2013
230980,Droqen,2013
207930,Southend,2013
221380,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013
229870,Nadeo,2013
214933,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013
232950,Halycon Media GmbH &amp; Co. KG,2013
227260,Binary Fortress Software,2013
227180,Reverie World Studios,2013
225420,Colossal Order Ltd.,2013
230410,Digital Extremes,2013
105420,Twisted Pixel Games,2013
8870,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013
230050,Going Loud Studios,2013
219190,Puppygames,2013
217200,Team17 Digital Ltd,1999
233740,The Men Who Wear Many Hats,2013
210550,Rovio Entertainment Ltd,2013
232010,SCS Software,2008
34870,City Interactive,2013
215870,Cyanide Studio,2013
218060,Gaijin Games,2013
228760,Nadeo,2011
212070,Star Gem Inc.,2013
222520,NGD Studios,2013
227100,Rebellion,2013
203160,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",2013
204080,Arrowhead Game Studios,2013
224580,Bohemia Interactive,2013
204240,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",2013
219340,Stoic,2013
225260,Double Fine Productions,2013
211500,Sector3 Studios,2013
223810,Nihon Falcom,2013
202130,Cyanide Montreal,2013
227240,Scirra,2013
219680,Ed Key and David Kanaga,2013
212480,Sumo Digital,2013
219890,Alexander Bruce,2013
208520,Haemimont Games,2013
225833,"Gearbox Software,Aspyr (Mac &amp; Linux)",2013
227580,EightyEightGames,2013
213250,"Gearbox Software,Aspyr (Mac &amp; Linux)",2013
210898,Paradox Development Studio,2013
227300,SCS Software,2013
228280,Beamdog,2013
11610,Eyedentity Games Inc.,2012
224540,Jagex Limited,2012
227200,Tiger Style,2012
212700,Crankshaft Games,2012
222980,CSR-Studios,2012
220700,KADOKAWA,2012
208570,Arkane Studios,2012
208690,"GearBox Software,Aspyr (Mac &amp; Linux)",2012
42990,Kerberos Productions,2012
220240,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012
221640,Terry Cavanagh,2012
214510,Traveller's Tales,2012
224960,Core Design,2012
225300,Core Design,2012
221260,Tomorrow Corporation,2012
213610,SEGA,2012
218680,5th Cell Media,2012
203140,"Io-Interactive A/S,Feral Interactive (Mac)",2012
218230,Daybreak Game Company,2012
208480,Ubisoft Montreal,2012
213210,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012
205633,"Haemimont Games,Feral Interactive (Mac)",2012
220780,Bithell Games,2012
221020,"Xavi Canal, Ben Palgi",2012
214610,773,2012
206500,Carbon Games,2012
215256,United Front Games,2012
218410,"Level Up Labs, LLC",2012
4920,Unknown Worlds Entertainment,2012
214870,The Farm 51,2012
218740,Might and Delight,2012
220460,Serious Brew,2012
211400,"Tequila Works, S.L.",2012
203350,1C-SoftClub,2012
218640,Shiver Games,2012
211160,"Creative Assembly, PC Port - Hardlight",2012
220820,Exor Studios,2012
214130,IPACS,2012
207816,OVERKILL Software,2012
213650,Power of 2,2012
219640,Torn Banner Studios,2012
214560,Klei Entertainment,2012
200170,Team17 Digital Ltd,2012
218040,Positech Games,2007
216910,Cyanide Studio - Spiders Studios,2012
209730,Wizarbox,2012
216890,Cyanide Studios,2012
207730,ExDream GmbH,2012
212041,Qooc Software,2012
220860,Sos,2012
201805,Robot Entertainment,2012
205100,Arkane Studios,2012
204371,The Behemoth,2012
204372,The Behemoth,2012
204360,The Behemoth,2012
214830,Opus,2012
214630,Aspyr,2012
200710,Runic Games,2012
200510,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",2012
212390,Cloud 9 Studio,2012
208460,BlueGiant Interactive,2012
212680,Subset Games,2012
221001,Ben Prunty Music,2012
218560,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012
49520,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012
208500,Codemasters Birmingham,2012
214790,"Edmund McMillen,Tyler Glaiel",2012
215670,Benjamin Rivers Inc.,2012
210170,Spaces of Play,2012
214250,Ubisoft  Shanghaï,2012
211420,FromSoftware,2012
216110,Kukouri,2012
211260,Spooky Squid Games Inc.,2012
212800,Vlambeer,2010
206210,"Monolith Productions, Inc.",2012
214700,Blendo Games,2012
208362,Dovetail Games,2012
207750,Empty Clip Studios,2012
214340,Daedalic Entertainment,2012
207815,OVERKILL Software,2012
211180,Talawa Games,2012
207570,increpare games,2011
216150,Nexon,2012
204300,Ronimo Games,2012
212410,Saber Interactive,2012
201790,Robot Entertainment,2012
115320,Radical Entertainment,2012
212030,Qooc Software,2012
209870,Hardsuit Labs,2012
208140,AMPLITUDE Studios,2012
211440,Smudged Cat Games Ltd,2012
205910,Black Pants Studio,2012
97330,Stainless Games,2012
16870,"Firaxis Games,Aspyr (Mac, Linux)",2012
208730,Cyanide Studios,2012
50300,Yager Development,2012
204880,"Ironclad Games,Stardock Entertainment",2012
91330,"X1 Software,AWAR",2012
47400,FireFly Studios,2012
211780,Pivotal Games,2002
113204,"Edmund McMillen, Florian Himsl",2012
200396,Unigine LLC.,2012
202750,Remedy Entertainment,2012
211740,Looking Glass Studios,2000
211600,Looking Glass Studios,1998
209690,Subatomic Studios LLC,2012
205610,Gaming Minds,2012
207690,Amanita Design,2012
202730,"Hassey Enterprises, Inc.",2012
96800,IllFonic,2012
94300,Cockroach Inc.,2012
203650,SEGA,2012
58230,Brawsome,2012
208670,Gaijin Entertainment Corporation,2012
201070,Dark Artz Entertainment,2012
209830,Jasper Byrne,2012
207610,Telltale Games,2012
203630,Ino-Co Plus,2012
200050,Turbo Tape Games,2012
207170,Almost Human Games,2012
204060,"Capybara,Superbrothers,Jim Guthrie",2012
20920,CD PROJEKT RED,2011
205730,Shadow Planet Productions,2012
104700,Uber Entertainment,2012
63380,Rebellion,2012
48705,"TaleWorlds Entertainment,Flying Squirrel Entertainment",2012
209360,Doublesix Games,2012
113420,Reloaded Productions,2011
58610,Eugen Systems,2012
201570,Boss Baddie,2012
47410,FireFly Studios,2012
205870,Cipher Prime Studios,2012
102840,Klei Entertainment,2012
55345,Relic,2012
65300,Hitbox Team,2012
102500,"Big Huge Games,38 Studios",2012
200940,Blit Software,2012
18120,Futuremark,2012
67370,Digital Extremes,2012
55475,Relic,2012
105450,Ensemble Studios,2009
201230,Daybreak Game Company,2011
55230,Volition,2011
107800,Recoil Games,2011
80310,Joshua Neurnberger,2011
99300,Avalanche Studios,2011
6370,Stunlock Studios,2011
65730,Bohemia Interactive,2011
110400,Digital Arrow,2011
32800,Snowblind Studios,2011
70640,Team17 Digital Ltd,1995
65800,Trendy Entertainment,2011
70620,Team17 Digital Ltd,2011
24240,OVERKILL Software,2011
96200,Kot in Action Creative Artel,2011
9200,id Software,2011
102600,Robot Entertainment,2011
111600,Mommy's Best Games,2011
42719,Treyarch,2011
17710,"GameConnect,InterWave Studios",2011
72840,Obsidian Entertainment,2011
70600,Team17 Digital Ltd,2011
98600,Zeroscale,2011
111800,Swing Swing Submarine,2011
107100,Supergiant Games,2011
33460,Ubisoft Montpellier,2011
27940,DnS Development,2011
45797,Capcom,2011
91700,Streum On Studio,2011
73220,BattleGoat Studios,2011
48000,Playdead,2011
65780,Bohemia Interactive,2011
107300,Zeboyd Games,2011
105300,Manic Game Studios,2011
107310,Zeboyd Games,2011
98800,"Gaslamp Games, Inc.",2011
46540,Headup Games / Crenetic,2011
44340,Codemasters Action Studio,2011
55110,Volition,2011
94200,Final Form Games,2011
24670,N3V Games,2011
41740,Ice-Pick Lodge,2011
95300,Alientrap,2011
72200,Giant Army,2011
48720,TaleWorlds Entertainment,2011
97100,TimeGate Studios,2011
35480,Power of 2,2011
96000,Colibri Games,2011
104200,Big Fat Alien,2011
99400,Dead Mage,2011
92000,Dark Energy Digital Ltd.,2011
105100,State of Play Games,2011
105600,Re-Logic,2011
22350,Splash Damage,2011
92100,Sandswept Studios,2011
104600,Geoff Keighley,2011
98500,Game Distillery s.r.o.,2011
104000,Cobra Mobile,2011
99700,"Nicalis, Inc.",2011
92800,Zachtronics,2011
71230,SEGA,2011
71250,SEGA,2011
55040,Blendo Games,2011
91900,Steel Monkeys,2011
93200,Puppygames,2011
48190,Ubisoft Montreal,2011
108800,Crytek Studios,2011
91800,Bacon Wrapped Games,2011
47920,Slightly Mad Studios,2011
39190,Gas Powered Games,2002
72730,Obsidian Entertainment,2011
73010,Colossal Order Ltd.,2011
64000,Digitalmindsoft,2011
65560,Eggtooth Team,2011
42910,Arrowhead Game Studios,2011
63500,Ronimo Games,2010
78000,"PopCap Games, Inc.",2010
38720,Two Tribes,2010
48950,Vanguard Games,2010
47870,Criterion Games,2010
8500,CCP,2003
61600,Secret Exit Ltd.,2010
31280,Telltale Games,2010
55140,"Double Helix Games,Rainbow Studios,THQ Nordic",2010
40800,Team Meat,2010
40380,Techland,2010
47810,BioWare,2010
58520,Cyanide Studios,2010
2450,Outerlight Ltd.,2010
72900,inner seas,2010
39690,Spellbound Studios,2010
63800,Lunar Giant,2010
45740,Capcom Vancouver,2010
57000,Over the Top Games,2010
43000,Double Helix Games,2010
8970,Silver Wish Games,2010
25010,Wolfire Games,2005
60800,"CINEMAX, s.r.o.",2010
42890,Kerberos Productions Inc.,2008
63610,Cyan Worlds,1997
33680,Zaratustra Productions,2010
58200,Brawsome,2010
34830,City Interactive,2010
35091,Avalanche Studios,2010
300,Valve,2010
46440,Headup Games / Radon Labs,2010
39670,Cauldron,2003
33930,Bohemia Interactive,2010
21090,"Monolith Productions, Inc.,Timegate",2005
57600,Haemimont Games,2010
32470,Petroglyph,2006
34030,"The Creative Assembly,Feral Interactive (Mac)",2010
24960,DICE,2010
40100,Gas Powered Games,2010
46260,Elite Games Team,2010
33230,Ubisoft Montreal,2010
8190,Avalanche Studios,2010
20570,"Relic Entertainment,Feral Interactive (Mac/Linux)",2010
47700,EA Los Angeles,2010
45000,Cadenza Interactive,2010
18820,Brian Cronin,2010
3730,Rebellion,2000
45710,Airtight Games,2010
24980,BioWare,2010
38700,Two Tribes,2010
45100,Artery Games,2010
10680,Rebellion,2010
8850,"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",2010
41700,GSC Game World,2010
44200,"Hassey Enterprises, Inc.",2010
550,Valve,2009
3170,Katauri Interactive,2009
41300,Nimbly Games,2009
12480,"Noviy Disk,Lesta Studios Inc",2009
8990,Gearbox Software,2009
41600,VIS Interactive,1999
25500,Mindstorm Studios,2009
40400,"Arcen Games, LLC",2009
32200,Black Jacket Studios,2009
8980,Gearbox Software,2009
12830,Codemasters Studios,2009
23490,Haemimont Games,2009
20500,"Volition,Reactor Zero,THQ Nordic",2009
21690,Capcom,2009
3620,"PopCap Games, Inc.",2009
32400,LucasArts,1995
32380,LucasArts,1997
32390,LucasArts,1998
6030,"Raven Software,Aspyr (Mac)",2003
6020,"Raven Software,Aspyr (Mac)",2003
25980,1C:InoCo,2009
25700,Playbrains,2009
15520,"Dejobaan Games, LLC",2009
38460,BioWare Corporation,2000
39800,DiezelPower,2010
25990,Cyberlore,2001
20530,"Volition, Inc.",2001
11130,Frogwares,2008
11140,Frogwares,2008
25890,Paradox Development Studio,2009
35140,"Rocksteady Studios,Feral Interactive (Mac)",2010
3700,Rebellion,2005
36150,Sandlot Games,2009
34900,Invent4 Entertainment,2009
32340,LucasArts,1990
32350,LucasArts,2002
6000,LucasArts,2005
25910,BattleGoat Studios,2008
32630,NovaLogic,1999
3720,Elixir Studios,2004
10604,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2009
24720,EA - Maxis,2009
33900,Bohemia Interactive,2009
35700,Frozenbyte,2009
12810,"Triumph Studios,Virtual Programming",2009
11360,2DEngine.com,2008
26900,Kloonigames,2009
7830,Best Way,2009
1250,Tripwire Interactive,2009
7860,The Farm 51,2009
33130,Sigma Team Inc.,2007
8170,Eidos Studio Hungary,2009
16720,Replay Studios,2009
3590,"PopCap Games, Inc.",2009
18700,Broken Rules,2009
3710,Rebellion,2005
20540,Relic Entertainment,2009
26800,Number None,2009
26500,Lazy 8 Studios,2009
29800,Elecorn,2009
17550,ES Team,2007
17580,Puny Human,2005
11590,Deep Red Limited,2007
21780,Ubisoft Reflections,2007
15620,"Relic Entertainment,Feral Interactive (Mac/Linux)",2009
10500,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2009
12430,Technetium Games,2009
23310,Square Enix,2009
23450,Haemimont Games,2009
22120,Frictional Games,2009
25800,Paradox Development Studio,2007
22300,Bethesda Game Studios,2008
22100,TaleWorlds Entertainment,2008
19000,Double Helix Games,2008
18020,Hothead Games,2008
500,Valve,2008
10090,Treyarch,2008
13600,Kudosoft,2003
17430,EA Black Box,2008
11280,Frogames,2008
8340,Telltale Games,2008
17460,BioWare,2008
17440,Maxis™,2008
17390,Maxis™,2008
17700,Insurgency Development Team,2007
17510,Team Chivalry,2007
17530,EXOR Studios,2008
17500,Zombie Panic Team,2007
17520,Synergy Team,2005
16710,Crackpot Entertainment,2008
12340,Deck13,2008
15300,Red Storm Entertainment,2001
17740,Empires,2008
11020,Nadeo,2008
15100,Ubisoft Montreal,2008
15120,Ubisoft Montreal,2008
7200,Nadeo,2008
400,Valve,2007
16120,Last Day of Work,2007
15000,Red Storm Entertainment,2006
15170,Nival,2006
15130,Ubisoft,2003
18000,Hothead Games,2008
11230,"CINEMAX, s.r.o.",2008
16600,Redlynx,2008
12900,Dylan Fitterer,2008
12330,Ascaron Entertainment ltd.,2006
9460,Kaos Studios,2008
9450,Relic Entertainment,2008
8600,SimBin,2007
3483,"PopCap Games, Inc.",2007
6420,"Mithis Games,THQ Nordic",2004
8800,Firaxis Games,2007
4560,Relic Entertainment,2006
9500,Cryptic Sea,2004
9050,id Software,2004
2200,id Software,1999
9070,id Software,2005
9180,id Software,1990
440,Valve,2007
420,Valve,2007
2590,Black Element,2007
4780,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2007
7940,"Infinity Ward,Aspyr (Mac)",2007
8080,IO Interactive,2007
8230,Telltale Games,2007
8400,Bizarre Creations,2007
6880,Avalanche Studios,2006
6900,Io-Interactive A/S,2000
6850,Io-Interactive A/S,2002
6870,Eidos Interactive,2007
6800,Pyro Studios,1998
6860,Io-Interactive A/S,2006
2600,Troika Games,2004
4500,GSC Game World,2007
6980,Ion Storm,2004
6910,Ion Storm,2000
3480,"PopCap Games, Inc.",2007
2620,Infinity Ward,2003
3830,Double Fine Productions,2005
2630,"Infinity Ward,Aspyr (Mac)",2005
2640,Gray Matter Studios,2004
1690,Malfador Machinations,2006
3910,Firaxis Games,2001
3900,Firaxis Games,2005
4700,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2006
240,Valve,2004
280,Valve,2004
320,Valve,2004
220,Valve,2004
3920,Firaxis Games,2005
340,Valve,2005
39200,Gas Powered Games,2005
1200,Tripwire Interactive,2006
1900,Reality Pump Studios,2006
360,Valve,2006
2500,Frozenbyte,2006
380,Valve,2006
2810,Egosoft,2005
1670,Strategy First,2006
1510,Introversion Software,2006
3450,"PopCap Games, Inc.",2006
3390,"PopCap Games, Inc.",2006
3320,"PopCap Games, Inc.",2006
20,Valve,1999
50,Gearbox Software,1999
60,Valve,2000
10,Valve,2000
40,Valve,2001
130,Gearbox Software,2001
30,Valve,2003
13230,"Epic Games, Inc.",2004
80,Valve,2004
